tag,block,framework,model_short,status,started_at,finished_at,returncode,result_json,command
audit_trl_qwen3-32b_G2_medium_s1024,audit,TRL,qwen3-32b,failed,2026-06-14T16:10:00.595299+00:00,2026-06-14T16:10:00.674860+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-32b_G2_medium_s1024.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-32b_G2_medium_s1024 --model ""Qwen/Qwen3-32B"" --task gsm8k --loss importance_sampling --seed 1024 --group-size 2 --lr 1e-05 --steps 30 --rank 32 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-32b_G2_medium_s1024.json"
audit_trl_qwen3-32b_G4_easy_s1024,audit,TRL,qwen3-32b,failed,2026-06-14T16:10:00.599968+00:00,2026-06-14T16:10:00.674988+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-32b_G4_easy_s1024.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-32b_G4_easy_s1024 --model ""Qwen/Qwen3-32B"" --task gsm8k --loss importance_sampling --seed 1024 --group-size 4 --lr 1e-05 --steps 30 --rank 32 --difficulty easy --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-32b_G4_easy_s1024.json"
audit_trl_qwen3-32b_G2_easy_s1024,audit,TRL,qwen3-32b,failed,2026-06-14T16:10:00.595240+00:00,2026-06-14T16:10:00.675065+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-32b_G2_easy_s1024.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-32b_G2_easy_s1024 --model ""Qwen/Qwen3-32B"" --task gsm8k --loss importance_sampling --seed 1024 --group-size 2 --lr 1e-05 --steps 30 --rank 32 --difficulty easy --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-32b_G2_easy_s1024.json"
audit_trl_qwen3-32b_G2_hard_s1024,audit,TRL,qwen3-32b,failed,2026-06-14T16:10:00.598027+00:00,2026-06-14T16:10:00.676459+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-32b_G2_hard_s1024.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-32b_G2_hard_s1024 --model ""Qwen/Qwen3-32B"" --task gsm8k --loss importance_sampling --seed 1024 --group-size 2 --lr 1e-05 --steps 30 --rank 32 --difficulty hard --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-32b_G2_hard_s1024.json"
audit_trl_qwen3-32b_G8_medium_s1024,audit,TRL,qwen3-32b,failed,2026-06-14T16:10:00.676567+00:00,2026-06-14T16:10:00.750748+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-32b_G8_medium_s1024.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-32b_G8_medium_s1024 --model ""Qwen/Qwen3-32B"" --task gsm8k --loss importance_sampling --seed 1024 --group-size 8 --lr 1e-05 --steps 30 --rank 32 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-32b_G8_medium_s1024.json"
audit_trl_qwen3-32b_G4_hard_s1024,audit,TRL,qwen3-32b,failed,2026-06-14T16:10:00.675003+00:00,2026-06-14T16:10:00.756178+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-32b_G4_hard_s1024.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-32b_G4_hard_s1024 --model ""Qwen/Qwen3-32B"" --task gsm8k --loss importance_sampling --seed 1024 --group-size 4 --lr 1e-05 --steps 30 --rank 32 --difficulty hard --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-32b_G4_hard_s1024.json"
audit_trl_qwen3-32b_G4_medium_s1024,audit,TRL,qwen3-32b,failed,2026-06-14T16:10:00.674949+00:00,2026-06-14T16:10:00.757119+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-32b_G4_medium_s1024.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-32b_G4_medium_s1024 --model ""Qwen/Qwen3-32B"" --task gsm8k --loss importance_sampling --seed 1024 --group-size 4 --lr 1e-05 --steps 30 --rank 32 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-32b_G4_medium_s1024.json"
audit_trl_qwen3-32b_G8_easy_s1024,audit,TRL,qwen3-32b,failed,2026-06-14T16:10:00.675078+00:00,2026-06-14T16:10:00.758391+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-32b_G8_easy_s1024.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-32b_G8_easy_s1024 --model ""Qwen/Qwen3-32B"" --task gsm8k --loss importance_sampling --seed 1024 --group-size 8 --lr 1e-05 --steps 30 --rank 32 --difficulty easy --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-32b_G8_easy_s1024.json"
audit_trl_qwen3-32b_G16_hard_s1024,audit,TRL,qwen3-32b,failed,2026-06-14T16:10:00.758510+00:00,2026-06-14T16:10:00.830174+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-32b_G16_hard_s1024.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-32b_G16_hard_s1024 --model ""Qwen/Qwen3-32B"" --task gsm8k --loss importance_sampling --seed 1024 --group-size 16 --lr 1e-05 --steps 30 --rank 32 --difficulty hard --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-32b_G16_hard_s1024.json"
audit_trl_qwen3-32b_G8_hard_s1024,audit,TRL,qwen3-32b,failed,2026-06-14T16:10:00.750833+00:00,2026-06-14T16:10:00.830313+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-32b_G8_hard_s1024.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-32b_G8_hard_s1024 --model ""Qwen/Qwen3-32B"" --task gsm8k --loss importance_sampling --seed 1024 --group-size 8 --lr 1e-05 --steps 30 --rank 32 --difficulty hard --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-32b_G8_hard_s1024.json"
audit_trl_qwen3-32b_G16_easy_s1024,audit,TRL,qwen3-32b,failed,2026-06-14T16:10:00.756222+00:00,2026-06-14T16:10:00.832757+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-32b_G16_easy_s1024.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-32b_G16_easy_s1024 --model ""Qwen/Qwen3-32B"" --task gsm8k --loss importance_sampling --seed 1024 --group-size 16 --lr 1e-05 --steps 30 --rank 32 --difficulty easy --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-32b_G16_easy_s1024.json"
audit_trl_qwen3-32b_G16_medium_s1024,audit,TRL,qwen3-32b,failed,2026-06-14T16:10:00.757240+00:00,2026-06-14T16:10:00.835362+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-32b_G16_medium_s1024.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-32b_G16_medium_s1024 --model ""Qwen/Qwen3-32B"" --task gsm8k --loss importance_sampling --seed 1024 --group-size 16 --lr 1e-05 --steps 30 --rank 32 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-32b_G16_medium_s1024.json"
audit_trl_qwen3-30b-moe_G2_hard_s42,audit,TRL,qwen3-30b-moe,failed,2026-06-14T16:10:00.832907+00:00,2026-06-14T16:10:00.909578+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-30b-moe_G2_hard_s42.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-30b-moe_G2_hard_s42 --model ""Qwen/Qwen3-30B-A3B"" --task gsm8k --loss importance_sampling --seed 42 --group-size 2 --lr 1e-05 --steps 30 --rank 32 --difficulty hard --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-30b-moe_G2_hard_s42.json"
audit_trl_qwen3-30b-moe_G2_easy_s42,audit,TRL,qwen3-30b-moe,failed,2026-06-14T16:10:00.830266+00:00,2026-06-14T16:10:00.910878+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-30b-moe_G2_easy_s42.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-30b-moe_G2_easy_s42 --model ""Qwen/Qwen3-30B-A3B"" --task gsm8k --loss importance_sampling --seed 42 --group-size 2 --lr 1e-05 --steps 30 --rank 32 --difficulty easy --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-30b-moe_G2_easy_s42.json"
audit_trl_qwen3-30b-moe_G2_medium_s42,audit,TRL,qwen3-30b-moe,failed,2026-06-14T16:10:00.830337+00:00,2026-06-14T16:10:00.912035+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-30b-moe_G2_medium_s42.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-30b-moe_G2_medium_s42 --model ""Qwen/Qwen3-30B-A3B"" --task gsm8k --loss importance_sampling --seed 42 --group-size 2 --lr 1e-05 --steps 30 --rank 32 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-30b-moe_G2_medium_s42.json"
audit_trl_qwen3-30b-moe_G4_easy_s42,audit,TRL,qwen3-30b-moe,failed,2026-06-14T16:10:00.835559+00:00,2026-06-14T16:10:00.914439+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-30b-moe_G4_easy_s42.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-30b-moe_G4_easy_s42 --model ""Qwen/Qwen3-30B-A3B"" --task gsm8k --loss importance_sampling --seed 42 --group-size 4 --lr 1e-05 --steps 30 --rank 32 --difficulty easy --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-30b-moe_G4_easy_s42.json"
audit_trl_qwen3-30b-moe_G4_hard_s42,audit,TRL,qwen3-30b-moe,failed,2026-06-14T16:10:00.911015+00:00,2026-06-14T16:10:00.985680+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-30b-moe_G4_hard_s42.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-30b-moe_G4_hard_s42 --model ""Qwen/Qwen3-30B-A3B"" --task gsm8k --loss importance_sampling --seed 42 --group-size 4 --lr 1e-05 --steps 30 --rank 32 --difficulty hard --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-30b-moe_G4_hard_s42.json"
audit_trl_qwen3-30b-moe_G4_medium_s42,audit,TRL,qwen3-30b-moe,failed,2026-06-14T16:10:00.909653+00:00,2026-06-14T16:10:00.985797+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-30b-moe_G4_medium_s42.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-30b-moe_G4_medium_s42 --model ""Qwen/Qwen3-30B-A3B"" --task gsm8k --loss importance_sampling --seed 42 --group-size 4 --lr 1e-05 --steps 30 --rank 32 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-30b-moe_G4_medium_s42.json"
audit_trl_qwen3-30b-moe_G8_easy_s42,audit,TRL,qwen3-30b-moe,failed,2026-06-14T16:10:00.912168+00:00,2026-06-14T16:10:00.988389+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-30b-moe_G8_easy_s42.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-30b-moe_G8_easy_s42 --model ""Qwen/Qwen3-30B-A3B"" --task gsm8k --loss importance_sampling --seed 42 --group-size 8 --lr 1e-05 --steps 30 --rank 32 --difficulty easy --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-30b-moe_G8_easy_s42.json"
audit_trl_qwen3-30b-moe_G8_medium_s42,audit,TRL,qwen3-30b-moe,failed,2026-06-14T16:10:00.914573+00:00,2026-06-14T16:10:00.989295+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-30b-moe_G8_medium_s42.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-30b-moe_G8_medium_s42 --model ""Qwen/Qwen3-30B-A3B"" --task gsm8k --loss importance_sampling --seed 42 --group-size 8 --lr 1e-05 --steps 30 --rank 32 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-30b-moe_G8_medium_s42.json"
audit_trl_qwen3-30b-moe_G8_hard_s42,audit,TRL,qwen3-30b-moe,failed,2026-06-14T16:10:00.985755+00:00,2026-06-14T16:10:01.063529+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-30b-moe_G8_hard_s42.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-30b-moe_G8_hard_s42 --model ""Qwen/Qwen3-30B-A3B"" --task gsm8k --loss importance_sampling --seed 42 --group-size 8 --lr 1e-05 --steps 30 --rank 32 --difficulty hard --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-30b-moe_G8_hard_s42.json"
audit_trl_qwen3-30b-moe_G16_easy_s42,audit,TRL,qwen3-30b-moe,failed,2026-06-14T16:10:00.985821+00:00,2026-06-14T16:10:01.064925+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-30b-moe_G16_easy_s42.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-30b-moe_G16_easy_s42 --model ""Qwen/Qwen3-30B-A3B"" --task gsm8k --loss importance_sampling --seed 42 --group-size 16 --lr 1e-05 --steps 30 --rank 32 --difficulty easy --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-30b-moe_G16_easy_s42.json"
audit_trl_qwen3-30b-moe_G16_hard_s42,audit,TRL,qwen3-30b-moe,failed,2026-06-14T16:10:00.989427+00:00,2026-06-14T16:10:01.066215+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-30b-moe_G16_hard_s42.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-30b-moe_G16_hard_s42 --model ""Qwen/Qwen3-30B-A3B"" --task gsm8k --loss importance_sampling --seed 42 --group-size 16 --lr 1e-05 --steps 30 --rank 32 --difficulty hard --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-30b-moe_G16_hard_s42.json"
audit_trl_qwen3-30b-moe_G16_medium_s42,audit,TRL,qwen3-30b-moe,failed,2026-06-14T16:10:00.988475+00:00,2026-06-14T16:10:01.066471+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-30b-moe_G16_medium_s42.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-30b-moe_G16_medium_s42 --model ""Qwen/Qwen3-30B-A3B"" --task gsm8k --loss importance_sampling --seed 42 --group-size 16 --lr 1e-05 --steps 30 --rank 32 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-30b-moe_G16_medium_s42.json"
audit_trl_qwen3-30b-moe_G2_medium_s123,audit,TRL,qwen3-30b-moe,failed,2026-06-14T16:10:01.065067+00:00,2026-06-14T16:10:01.137221+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-30b-moe_G2_medium_s123.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-30b-moe_G2_medium_s123 --model ""Qwen/Qwen3-30B-A3B"" --task gsm8k --loss importance_sampling --seed 123 --group-size 2 --lr 1e-05 --steps 30 --rank 32 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-30b-moe_G2_medium_s123.json"
audit_trl_qwen3-30b-moe_G4_easy_s123,audit,TRL,qwen3-30b-moe,failed,2026-06-14T16:10:01.066512+00:00,2026-06-14T16:10:01.140773+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-30b-moe_G4_easy_s123.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-30b-moe_G4_easy_s123 --model ""Qwen/Qwen3-30B-A3B"" --task gsm8k --loss importance_sampling --seed 123 --group-size 4 --lr 1e-05 --steps 30 --rank 32 --difficulty easy --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-30b-moe_G4_easy_s123.json"
audit_trl_qwen3-30b-moe_G2_hard_s123,audit,TRL,qwen3-30b-moe,failed,2026-06-14T16:10:01.066350+00:00,2026-06-14T16:10:01.141596+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-30b-moe_G2_hard_s123.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-30b-moe_G2_hard_s123 --model ""Qwen/Qwen3-30B-A3B"" --task gsm8k --loss importance_sampling --seed 123 --group-size 2 --lr 1e-05 --steps 30 --rank 32 --difficulty hard --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-30b-moe_G2_hard_s123.json"
audit_trl_qwen3-30b-moe_G2_easy_s123,audit,TRL,qwen3-30b-moe,failed,2026-06-14T16:10:01.063593+00:00,2026-06-14T16:10:01.142916+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-30b-moe_G2_easy_s123.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-30b-moe_G2_easy_s123 --model ""Qwen/Qwen3-30B-A3B"" --task gsm8k --loss importance_sampling --seed 123 --group-size 2 --lr 1e-05 --steps 30 --rank 32 --difficulty easy --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-30b-moe_G2_easy_s123.json"
audit_trl_qwen3-30b-moe_G4_medium_s123,audit,TRL,qwen3-30b-moe,failed,2026-06-14T16:10:01.137324+00:00,2026-06-14T16:10:01.217159+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-30b-moe_G4_medium_s123.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-30b-moe_G4_medium_s123 --model ""Qwen/Qwen3-30B-A3B"" --task gsm8k --loss importance_sampling --seed 123 --group-size 4 --lr 1e-05 --steps 30 --rank 32 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-30b-moe_G4_medium_s123.json"
