# Per-prompt Iso-G sizing on tinker_gsm8k (Qwen3-8B).
# Restricts to prompts with p_x in (0.05, 0.95) for finite G sizing.
# For each (problem, seed, Y_target): smallest G s.t. yield(p_x, G) >= target,
# under both the iid baseline and the empirical anti-herding-corrected base.
# G_iid=-1 or G_emp=-1 means unreachable within G_MAX=32.
# Source: scripts/zvf_iter46_isog.py
source	seed	problem_id	p_x	delta_div	Y_target	G_iid	G_emp	dG
tinker_gsm8k	456	78	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	78	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	80	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	80	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	80	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	80	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	80	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	82	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	82	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	82	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	82	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	82	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	85	0.2500	0.1001	0.50	3	3	0
tinker_gsm8k	456	85	0.2500	0.1001	0.70	5	4	1
tinker_gsm8k	456	85	0.2500	0.1001	0.80	6	5	1
tinker_gsm8k	456	85	0.2500	0.1001	0.90	9	6	3
tinker_gsm8k	456	85	0.2500	0.1001	0.95	11	7	4
tinker_gsm8k	456	86	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	86	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	86	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	86	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	86	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	87	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	456	87	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	456	87	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	456	87	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	456	87	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	456	91	0.5000	0.0078	0.50	2	2	0
tinker_gsm8k	456	91	0.5000	0.0078	0.70	3	3	0
tinker_gsm8k	456	91	0.5000	0.0078	0.80	4	4	0
tinker_gsm8k	456	91	0.5000	0.0078	0.90	5	5	0
tinker_gsm8k	456	91	0.5000	0.0078	0.95	6	6	0
tinker_gsm8k	456	92	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	456	92	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	456	92	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	456	92	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	456	92	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	456	93	0.5000	0.0078	0.50	2	2	0
tinker_gsm8k	456	93	0.5000	0.0078	0.70	3	3	0
tinker_gsm8k	456	93	0.5000	0.0078	0.80	4	4	0
tinker_gsm8k	456	93	0.5000	0.0078	0.90	5	5	0
tinker_gsm8k	456	93	0.5000	0.0078	0.95	6	6	0
tinker_gsm8k	456	94	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	94	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	94	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	94	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	94	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	95	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	95	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	95	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	95	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	95	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	96	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	456	96	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	456	96	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	456	96	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	456	96	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	456	97	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	456	97	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	456	97	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	456	97	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	456	97	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	456	98	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	98	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	98	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	98	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	98	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	99	0.5000	0.0078	0.50	2	2	0
tinker_gsm8k	456	99	0.5000	0.0078	0.70	3	3	0
tinker_gsm8k	456	99	0.5000	0.0078	0.80	4	4	0
tinker_gsm8k	456	99	0.5000	0.0078	0.90	5	5	0
tinker_gsm8k	456	99	0.5000	0.0078	0.95	6	6	0
tinker_gsm8k	456	101	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	101	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	101	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	101	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	101	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	102	0.3750	0.0237	0.50	3	3	0
tinker_gsm8k	456	102	0.3750	0.0237	0.70	3	3	0
tinker_gsm8k	456	102	0.3750	0.0237	0.80	4	4	0
tinker_gsm8k	456	102	0.3750	0.0237	0.90	6	5	1
tinker_gsm8k	456	102	0.3750	0.0237	0.95	7	6	1
tinker_gsm8k	456	103	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	103	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	103	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	103	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	103	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	104	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	456	104	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	456	104	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	456	104	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	456	104	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	456	105	0.5000	0.0078	0.50	2	2	0
tinker_gsm8k	456	105	0.5000	0.0078	0.70	3	3	0
tinker_gsm8k	456	105	0.5000	0.0078	0.80	4	4	0
tinker_gsm8k	456	105	0.5000	0.0078	0.90	5	5	0
tinker_gsm8k	456	105	0.5000	0.0078	0.95	6	6	0
tinker_gsm8k	456	106	0.3750	0.0237	0.50	3	3	0
tinker_gsm8k	456	106	0.3750	0.0237	0.70	3	3	0
tinker_gsm8k	456	106	0.3750	0.0237	0.80	4	4	0
tinker_gsm8k	456	106	0.3750	0.0237	0.90	6	5	1
tinker_gsm8k	456	106	0.3750	0.0237	0.95	7	6	1
tinker_gsm8k	456	107	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	456	107	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	456	107	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	456	107	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	456	107	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	456	108	0.5000	0.0078	0.50	2	2	0
tinker_gsm8k	456	108	0.5000	0.0078	0.70	3	3	0
tinker_gsm8k	456	108	0.5000	0.0078	0.80	4	4	0
tinker_gsm8k	456	108	0.5000	0.0078	0.90	5	5	0
tinker_gsm8k	456	108	0.5000	0.0078	0.95	6	6	0
tinker_gsm8k	456	109	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	109	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	109	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	109	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	109	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	110	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	456	110	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	456	110	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	456	110	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	456	110	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	456	111	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	111	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	111	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	111	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	111	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	112	0.1250	0.3436	0.50	6	2	4
tinker_gsm8k	456	112	0.1250	0.3436	0.70	10	4	6
tinker_gsm8k	456	112	0.1250	0.3436	0.80	13	5	8
tinker_gsm8k	456	112	0.1250	0.3436	0.90	18	7	11
tinker_gsm8k	456	112	0.1250	0.3436	0.95	23	7	16
tinker_gsm8k	456	113	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	113	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	113	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	113	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	113	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	114	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	456	114	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	456	114	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	456	114	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	456	114	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	456	115	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	456	115	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	456	115	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	456	115	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	456	115	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	456	117	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	456	117	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	456	117	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	456	117	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	456	117	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	456	118	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	456	118	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	456	118	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	456	118	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	456	118	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	456	119	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	456	119	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	456	119	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	456	119	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	456	119	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	456	120	0.3750	0.0237	0.50	3	3	0
tinker_gsm8k	456	120	0.3750	0.0237	0.70	3	3	0
tinker_gsm8k	456	120	0.3750	0.0237	0.80	4	4	0
tinker_gsm8k	456	120	0.3750	0.0237	0.90	6	5	1
tinker_gsm8k	456	120	0.3750	0.0237	0.95	7	6	1
tinker_gsm8k	456	121	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	121	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	121	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	121	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	121	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	122	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	456	122	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	456	122	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	456	122	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	456	122	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	456	123	0.1250	0.3436	0.50	6	2	4
tinker_gsm8k	456	123	0.1250	0.3436	0.70	10	4	6
tinker_gsm8k	456	123	0.1250	0.3436	0.80	13	5	8
tinker_gsm8k	456	123	0.1250	0.3436	0.90	18	7	11
tinker_gsm8k	456	123	0.1250	0.3436	0.95	23	7	16
tinker_gsm8k	456	124	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	456	124	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	456	124	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	456	124	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	456	124	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	456	125	0.1250	0.3436	0.50	6	2	4
tinker_gsm8k	456	125	0.1250	0.3436	0.70	10	4	6
tinker_gsm8k	456	125	0.1250	0.3436	0.80	13	5	8
tinker_gsm8k	456	125	0.1250	0.3436	0.90	18	7	11
tinker_gsm8k	456	125	0.1250	0.3436	0.95	23	7	16
tinker_gsm8k	456	126	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	456	126	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	456	126	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	456	126	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	456	126	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	456	128	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	456	128	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	456	128	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	456	128	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	456	128	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	456	129	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	456	129	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	456	129	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	456	129	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	456	129	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	456	130	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	130	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	130	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	130	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	130	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	131	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	456	131	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	456	131	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	456	131	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	456	131	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	456	134	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	134	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	134	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	134	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	134	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	135	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	456	135	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	456	135	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	456	135	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	456	135	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	456	138	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	138	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	138	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	138	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	138	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	139	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	139	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	139	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	139	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	139	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	140	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	456	140	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	456	140	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	456	140	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	456	140	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	456	141	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	141	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	141	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	141	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	141	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	142	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	456	142	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	456	142	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	456	142	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	456	142	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	456	143	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	143	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	143	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	143	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	143	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	144	0.5000	0.0078	0.50	2	2	0
tinker_gsm8k	456	144	0.5000	0.0078	0.70	3	3	0
tinker_gsm8k	456	144	0.5000	0.0078	0.80	4	4	0
tinker_gsm8k	456	144	0.5000	0.0078	0.90	5	5	0
tinker_gsm8k	456	144	0.5000	0.0078	0.95	6	6	0
tinker_gsm8k	456	145	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	456	145	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	456	145	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	456	145	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	456	145	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	456	146	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	456	146	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	456	146	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	456	146	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	456	146	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	456	147	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	456	147	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	456	147	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	456	147	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	456	147	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	456	148	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	148	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	148	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	148	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	148	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	150	0.3750	0.0237	0.50	3	3	0
tinker_gsm8k	456	150	0.3750	0.0237	0.70	3	3	0
tinker_gsm8k	456	150	0.3750	0.0237	0.80	4	4	0
tinker_gsm8k	456	150	0.3750	0.0237	0.90	6	5	1
tinker_gsm8k	456	150	0.3750	0.0237	0.95	7	6	1
tinker_gsm8k	456	151	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	151	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	151	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	151	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	151	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	152	0.1250	0.3436	0.50	6	2	4
tinker_gsm8k	456	152	0.1250	0.3436	0.70	10	4	6
tinker_gsm8k	456	152	0.1250	0.3436	0.80	13	5	8
tinker_gsm8k	456	152	0.1250	0.3436	0.90	18	7	11
tinker_gsm8k	456	152	0.1250	0.3436	0.95	23	7	16
tinker_gsm8k	456	154	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	154	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	154	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	154	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	154	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	155	0.5000	0.0078	0.50	2	2	0
tinker_gsm8k	456	155	0.5000	0.0078	0.70	3	3	0
tinker_gsm8k	456	155	0.5000	0.0078	0.80	4	4	0
tinker_gsm8k	456	155	0.5000	0.0078	0.90	5	5	0
tinker_gsm8k	456	155	0.5000	0.0078	0.95	6	6	0
tinker_gsm8k	456	156	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	156	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	156	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	156	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	156	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	157	0.5000	0.0078	0.50	2	2	0
tinker_gsm8k	456	157	0.5000	0.0078	0.70	3	3	0
tinker_gsm8k	456	157	0.5000	0.0078	0.80	4	4	0
tinker_gsm8k	456	157	0.5000	0.0078	0.90	5	5	0
tinker_gsm8k	456	157	0.5000	0.0078	0.95	6	6	0
tinker_gsm8k	456	158	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	158	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	158	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	158	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	158	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	159	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	456	159	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	456	159	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	456	159	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	456	159	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	456	160	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	456	160	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	456	160	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	456	160	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	456	160	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	456	161	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	456	161	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	456	161	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	456	161	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	456	161	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	456	162	0.5000	0.0078	0.50	2	2	0
tinker_gsm8k	456	162	0.5000	0.0078	0.70	3	3	0
tinker_gsm8k	456	162	0.5000	0.0078	0.80	4	4	0
tinker_gsm8k	456	162	0.5000	0.0078	0.90	5	5	0
tinker_gsm8k	456	162	0.5000	0.0078	0.95	6	6	0
tinker_gsm8k	456	163	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	456	163	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	456	163	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	456	163	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	456	163	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	456	164	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	164	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	164	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	164	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	164	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	165	0.2500	0.1001	0.50	3	3	0
tinker_gsm8k	456	165	0.2500	0.1001	0.70	5	4	1
tinker_gsm8k	456	165	0.2500	0.1001	0.80	6	5	1
tinker_gsm8k	456	165	0.2500	0.1001	0.90	9	6	3
tinker_gsm8k	456	165	0.2500	0.1001	0.95	11	7	4
tinker_gsm8k	456	167	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	456	167	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	456	167	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	456	167	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	456	167	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	456	169	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	456	169	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	456	169	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	456	169	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	456	169	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	456	170	0.1250	0.3436	0.50	6	2	4
tinker_gsm8k	456	170	0.1250	0.3436	0.70	10	4	6
tinker_gsm8k	456	170	0.1250	0.3436	0.80	13	5	8
tinker_gsm8k	456	170	0.1250	0.3436	0.90	18	7	11
tinker_gsm8k	456	170	0.1250	0.3436	0.95	23	7	16
tinker_gsm8k	456	171	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	456	171	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	456	171	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	456	171	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	456	171	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	456	172	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	456	172	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	456	172	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	456	172	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	456	172	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	456	173	0.3750	0.0237	0.50	3	3	0
tinker_gsm8k	456	173	0.3750	0.0237	0.70	3	3	0
tinker_gsm8k	456	173	0.3750	0.0237	0.80	4	4	0
tinker_gsm8k	456	173	0.3750	0.0237	0.90	6	5	1
tinker_gsm8k	456	173	0.3750	0.0237	0.95	7	6	1
tinker_gsm8k	456	174	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	174	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	174	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	174	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	174	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	175	0.1250	0.3436	0.50	6	2	4
tinker_gsm8k	456	175	0.1250	0.3436	0.70	10	4	6
tinker_gsm8k	456	175	0.1250	0.3436	0.80	13	5	8
tinker_gsm8k	456	175	0.1250	0.3436	0.90	18	7	11
tinker_gsm8k	456	175	0.1250	0.3436	0.95	23	7	16
tinker_gsm8k	456	176	0.1250	0.3436	0.50	6	2	4
tinker_gsm8k	456	176	0.1250	0.3436	0.70	10	4	6
tinker_gsm8k	456	176	0.1250	0.3436	0.80	13	5	8
tinker_gsm8k	456	176	0.1250	0.3436	0.90	18	7	11
tinker_gsm8k	456	176	0.1250	0.3436	0.95	23	7	16
tinker_gsm8k	456	177	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	456	177	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	456	177	0.6250	0.0237	0.80	4	4	0
