training_run_id,base_model,is_lora,lora_rank,corrupted,last_request_time,checkpoint_count,last_checkpoint_path,match_confidence,match_method,matched_wandb_runs,wandb_project,wandb_run_id,wandb_name,wandb_state,wandb_url,time_delta_minutes,algorithm,dataset,group_size,learning_rate,steps,seed,final_metric,all_wandb_urls,wandb_model_labels,wandb_model_consistent,hf_repos,hf_model_label,hf_model_consistent,resolution
1b357b5a-b82e-5575-bc9a-e9c4cc93fb6a:train:0,Qwen/Qwen3.5-4B,True,16,False,2026-07-04T10:52:30.016923Z,5,tinker://1b357b5a-b82e-5575-bc9a-e9c4cc93fb6a:train:0/sampler_weights/n10_grpo_s42_final,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
86af7b6e-4218-5d9f-89da-edec4105bd96:train:0,Qwen/Qwen3.5-4B,True,32,False,2026-07-04T10:42:26.420612Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
16133a73-bf9a-5434-8eb9-1bb1a2eb64a0:train:3,Qwen/Qwen3.5-4B,True,32,False,2026-07-04T10:41:40.477752Z,1,tinker://16133a73-bf9a-5434-8eb9-1bb1a2eb64a0:train:3/sampler_weights/gift_s0,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
16133a73-bf9a-5434-8eb9-1bb1a2eb64a0:train:2,Qwen/Qwen3.5-4B,True,32,False,2026-07-04T10:41:30.830700Z,2,tinker://16133a73-bf9a-5434-8eb9-1bb1a2eb64a0:train:2/sampler_weights/aero_s1,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
16133a73-bf9a-5434-8eb9-1bb1a2eb64a0:train:1,Qwen/Qwen3.5-4B,True,32,False,2026-07-04T10:41:04.284711Z,2,tinker://16133a73-bf9a-5434-8eb9-1bb1a2eb64a0:train:1/sampler_weights/grpo_s1,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
16133a73-bf9a-5434-8eb9-1bb1a2eb64a0:train:0,Qwen/Qwen3.5-4B,True,32,False,2026-07-04T10:40:23.024063Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
b4a1770f-9b56-519a-a7c7-cacfbc00b26b:train:2,meta-llama/Llama-3.2-3B,True,8,False,2026-07-04T10:32:53.963278Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
b4a1770f-9b56-519a-a7c7-cacfbc00b26b:train:1,meta-llama/Llama-3.2-3B,True,8,False,2026-07-04T10:32:53.933183Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
b4a1770f-9b56-519a-a7c7-cacfbc00b26b:train:0,meta-llama/Llama-3.2-3B,True,8,False,2026-07-04T10:32:53.667283Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
98cfd491-d576-56d9-96ef-0f791713cdd5:train:0,Qwen/Qwen3.5-4B,True,16,False,2026-07-04T10:34:25.486796Z,2,tinker://98cfd491-d576-56d9-96ef-0f791713cdd5:train:0/sampler_weights/n10_grpo_s42_s5,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
112e2c75-1865-5f59-ba91-47f2b7203a74:train:0,Qwen/Qwen3.5-4B,True,16,False,2026-07-04T10:30:25.826037Z,1,tinker://112e2c75-1865-5f59-ba91-47f2b7203a74:train:0/sampler_weights/n10_dr_grpo_s42_s0,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
a97ca443-925b-5313-8eae-53636e0dd498:train:0,Qwen/Qwen3.5-4B,True,16,False,2026-07-04T10:28:57.645952Z,2,tinker://a97ca443-925b-5313-8eae-53636e0dd498:train:0/sampler_weights/n10_grpo_s179_final,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
c74f5f69-9987-5b25-8a4e-b2e606f27ca6:train:3,Qwen/Qwen3.5-4B,True,32,False,2026-07-04T10:34:49.811589Z,23,tinker://c74f5f69-9987-5b25-8a4e-b2e606f27ca6:train:3/sampler_weights/gift_s22,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
f13a5f69-eb6c-5d87-8b78-0a186c38c07a:train:0,Qwen/Qwen3.5-4B,True,16,False,2026-07-04T10:27:37.150267Z,2,tinker://f13a5f69-eb6c-5d87-8b78-0a186c38c07a:train:0/sampler_weights/n10_grpo_s42_final,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
c74f5f69-9987-5b25-8a4e-b2e606f27ca6:train:2,Qwen/Qwen3.5-4B,True,32,False,2026-07-04T10:28:02.478415Z,40,tinker://c74f5f69-9987-5b25-8a4e-b2e606f27ca6:train:2/sampler_weights/aero_s39,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
c0f176a1-2f1b-5c69-9561-f0748cd05123:train:3,meta-llama/Llama-3.2-3B,True,8,False,2026-07-04T09:43:23.302284Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
c0f176a1-2f1b-5c69-9561-f0748cd05123:train:0,meta-llama/Llama-3.2-3B,True,8,False,2026-07-04T09:43:23.237002Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
c0f176a1-2f1b-5c69-9561-f0748cd05123:train:4,meta-llama/Llama-3.2-3B,True,8,False,2026-07-04T09:43:23.077571Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
c0f176a1-2f1b-5c69-9561-f0748cd05123:train:2,meta-llama/Llama-3.2-3B,True,8,False,2026-07-04T09:43:22.945759Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
c0f176a1-2f1b-5c69-9561-f0748cd05123:train:1,meta-llama/Llama-3.2-3B,True,8,False,2026-07-04T09:43:22.937902Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
81aa65f5-f17f-562c-ae2d-b00e8931675d:train:1,Qwen/Qwen3.5-4B,True,32,False,2026-07-04T09:39:57.490448Z,16,tinker://81aa65f5-f17f-562c-ae2d-b00e8931675d:train:1/sampler_weights/g8_step15,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
8c0018a3-b25b-5252-bf6a-e07b28203cd4:train:1,Qwen/Qwen3.5-4B,True,32,False,2026-07-04T09:49:50.828340Z,16,tinker://8c0018a3-b25b-5252-bf6a-e07b28203cd4:train:1/sampler_weights/qp7B_s15,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
a0d888b9-1e38-5934-ace1-a2862a9ab786:train:0,meta-llama/Llama-3.2-3B,True,8,False,2026-07-04T09:34:21.997318Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
7465986e-84b7-5dbd-859b-83064a4f9f12:train:0,Qwen/Qwen3.5-4B,True,16,False,2026-07-04T09:39:12.583105Z,5,tinker://7465986e-84b7-5dbd-859b-83064a4f9f12:train:0/sampler_weights/eval_63,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
d0b02522-7455-520e-974d-808b258aa0ba:train:1,Qwen/Qwen3.5-4B,True,32,False,2026-07-04T09:38:57.235510Z,16,tinker://d0b02522-7455-520e-974d-808b258aa0ba:train:1/sampler_weights/s1_step15,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
7b18be15-c219-5e72-a926-8cf15c799c1a:train:0,Qwen/Qwen3.5-4B,True,16,False,2026-07-04T09:33:25.921209Z,3,tinker://7b18be15-c219-5e72-a926-8cf15c799c1a:train:0/sampler_weights/eval_2,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
c74f5f69-9987-5b25-8a4e-b2e606f27ca6:train:1,Qwen/Qwen3.5-4B,True,32,False,2026-07-04T10:15:38.889214Z,40,tinker://c74f5f69-9987-5b25-8a4e-b2e606f27ca6:train:1/sampler_weights/grpo_s39,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
c74f5f69-9987-5b25-8a4e-b2e606f27ca6:train:0,Qwen/Qwen3.5-4B,True,32,False,2026-07-04T09:30:17.210109Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
81aa65f5-f17f-562c-ae2d-b00e8931675d:train:0,Qwen/Qwen3.5-4B,True,32,False,2026-07-04T09:35:02.325390Z,16,tinker://81aa65f5-f17f-562c-ae2d-b00e8931675d:train:0/sampler_weights/g4_step15,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
49b99db4-a762-510b-a5ee-0a04d543113b:train:1,Qwen/Qwen3.5-4B,True,32,False,2026-07-04T09:29:12.993957Z,1,tinker://49b99db4-a762-510b-a5ee-0a04d543113b:train:1/sampler_weights/g8_step0,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
8c0018a3-b25b-5252-bf6a-e07b28203cd4:train:0,Qwen/Qwen3.5-4B,True,32,False,2026-07-04T09:34:22.839659Z,16,tinker://8c0018a3-b25b-5252-bf6a-e07b28203cd4:train:0/sampler_weights/qp7A_s15,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
0922e77d-759d-5a2d-8602-56ee8c31cf72:train:4,Qwen/Qwen3.5-4B,True,32,False,2026-07-04T09:29:03.311940Z,1,tinker://0922e77d-759d-5a2d-8602-56ee8c31cf72:train:4/sampler_weights/areal_s0,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
49b99db4-a762-510b-a5ee-0a04d543113b:train:0,Qwen/Qwen3.5-4B,True,32,False,2026-07-04T09:28:57.458723Z,1,tinker://49b99db4-a762-510b-a5ee-0a04d543113b:train:0/sampler_weights/g4_step0,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
0922e77d-759d-5a2d-8602-56ee8c31cf72:train:3,Qwen/Qwen3.5-4B,True,32,False,2026-07-04T09:28:53.212022Z,2,tinker://0922e77d-759d-5a2d-8602-56ee8c31cf72:train:3/sampler_weights/gift_s1,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
d0b02522-7455-520e-974d-808b258aa0ba:train:0,Qwen/Qwen3.5-4B,True,32,False,2026-07-04T09:33:50.338888Z,16,tinker://d0b02522-7455-520e-974d-808b258aa0ba:train:0/sampler_weights/s0_step15,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
a9284595-60f4-5315-a3ee-81e3c1e3a2e0:train:1,Qwen/Qwen3.5-4B,True,32,False,2026-07-04T09:28:12.810941Z,1,tinker://a9284595-60f4-5315-a3ee-81e3c1e3a2e0:train:1/sampler_weights/qp7B_s0,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
0922e77d-759d-5a2d-8602-56ee8c31cf72:train:2,Qwen/Qwen3.5-4B,True,32,False,2026-07-04T09:28:26.219511Z,2,tinker://0922e77d-759d-5a2d-8602-56ee8c31cf72:train:2/sampler_weights/aero_s1,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
a9284595-60f4-5315-a3ee-81e3c1e3a2e0:train:0,Qwen/Qwen3.5-4B,True,32,False,2026-07-04T09:27:59.271618Z,1,tinker://a9284595-60f4-5315-a3ee-81e3c1e3a2e0:train:0/sampler_weights/qp7A_s0,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
422f3dfe-daaa-5d30-93fd-ec0eee729bb1:train:0,Qwen/Qwen3.5-4B,True,32,False,2026-07-04T09:27:48.660818Z,1,tinker://422f3dfe-daaa-5d30-93fd-ec0eee729bb1:train:0/sampler_weights/s0_step0,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
0922e77d-759d-5a2d-8602-56ee8c31cf72:train:1,Qwen/Qwen3.5-4B,True,32,False,2026-07-04T09:27:53.600898Z,2,tinker://0922e77d-759d-5a2d-8602-56ee8c31cf72:train:1/sampler_weights/grpo_s1,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
0922e77d-759d-5a2d-8602-56ee8c31cf72:train:0,Qwen/Qwen3.5-4B,True,32,False,2026-07-04T09:27:21.156013Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
83308b57-05ed-5a56-b067-c8f038e7a6ee:train:0,Qwen/Qwen3.5-4B,True,16,False,2026-06-26T06:19:50.087134Z,3,tinker://83308b57-05ed-5a56-b067-c8f038e7a6ee:train:0/sampler_weights/step_2,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
6c193192-ca79-5e92-a2c2-fed0f1084bd2:train:0,Qwen/Qwen3.5-4B,True,16,False,2026-06-26T04:47:03.811887Z,1,tinker://6c193192-ca79-5e92-a2c2-fed0f1084bd2:train:0/sampler_weights/step_0,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
5b00afdf-934c-5e54-88af-001bed1311ee:train:0,Qwen/Qwen3.5-4B,True,16,False,2026-06-26T04:43:17.984732Z,1,tinker://5b00afdf-934c-5e54-88af-001bed1311ee:train:0/sampler_weights/step_0,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
8df5a7e0-7899-5acd-8152-36fd5dad41c1:train:0,Qwen/Qwen3.5-4B,True,16,False,2026-06-21T07:42:06.230957Z,5,tinker://8df5a7e0-7899-5acd-8152-36fd5dad41c1:train:0/sampler_weights/final,candidate,mutual_model_time_candidate,1,zvf-colab-experiments,l5m9lqij,tinker-h2h-qwen3.5-4b,finished,https://wandb.ai/arvindcr4-pes-university/zvf-colab-experiments/runs/l5m9lqij,2.113,,,,,,,,"[""https://wandb.ai/arvindcr4-pes-university/zvf-colab-experiments/runs/l5m9lqij""]",,,,,,candidate
01c8de98-c397-5459-85b9-36c06980b3ef:train:0,Qwen/Qwen3.5-4B,True,16,False,2026-06-21T07:36:58.879054Z,5,tinker://01c8de98-c397-5459-85b9-36c06980b3ef:train:0/sampler_weights/final,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
d779d57c-0457-5dc9-b1a9-85d9785d657b:train:0,Qwen/Qwen3.5-4B,True,16,False,2026-06-21T07:29:19.117832Z,5,tinker://d779d57c-0457-5dc9-b1a9-85d9785d657b:train:0/sampler_weights/final,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
8e08e377-f2f6-5d24-b48e-c276ae4ec773:train:0,Qwen/Qwen3.5-4B,True,16,False,2026-06-21T07:24:06.933555Z,5,tinker://8e08e377-f2f6-5d24-b48e-c276ae4ec773:train:0/sampler_weights/final,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
f2ba763e-915f-5e92-964c-ac7e8114a079:train:0,Qwen/Qwen3.5-4B,True,16,False,2026-06-21T07:18:41.120482Z,5,tinker://f2ba763e-915f-5e92-964c-ac7e8114a079:train:0/sampler_weights/final,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
4c6556f4-81fd-5e3a-8514-984ea9dbe718:train:0,Qwen/Qwen3.5-4B,True,16,False,2026-06-21T07:13:31.651896Z,5,tinker://4c6556f4-81fd-5e3a-8514-984ea9dbe718:train:0/sampler_weights/final,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
22ec613a-4879-53de-909d-ea1bc9d92a25:train:0,Qwen/Qwen3.5-4B,True,16,False,2026-06-21T07:08:16.268847Z,5,tinker://22ec613a-4879-53de-909d-ea1bc9d92a25:train:0/sampler_weights/final,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
41e16d1f-2b6a-5c5b-a3da-c9bbe1637508:train:0,Qwen/Qwen3.5-4B,True,16,False,2026-06-21T07:03:06.671435Z,5,tinker://41e16d1f-2b6a-5c5b-a3da-c9bbe1637508:train:0/sampler_weights/final,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
2781cc05-097a-5006-a389-3703828becc2:train:0,Qwen/Qwen3.5-4B,True,16,False,2026-06-21T06:58:04.811171Z,5,tinker://2781cc05-097a-5006-a389-3703828becc2:train:0/sampler_weights/final,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
e37ef832-d9da-595c-a1df-fa0b953ed025:train:0,Qwen/Qwen3.5-4B,True,16,False,2026-06-21T06:52:14.490797Z,5,tinker://e37ef832-d9da-595c-a1df-fa0b953ed025:train:0/sampler_weights/final,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
fae28299-45a5-53d9-8d09-34d4e9edacf0:train:0,Qwen/Qwen3.5-4B,True,16,False,2026-06-21T06:33:30.597897Z,5,tinker://fae28299-45a5-53d9-8d09-34d4e9edacf0:train:0/sampler_weights/final,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
b83ff41b-ae67-5e27-abe9-1a26ecce7171:train:0,Qwen/Qwen3.5-4B,True,16,False,2026-06-21T06:27:58.672876Z,5,tinker://b83ff41b-ae67-5e27-abe9-1a26ecce7171:train:0/sampler_weights/final,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
543654e2-9e77-5a1c-b24a-23cb21b10918:train:0,Qwen/Qwen3.5-4B,True,4,False,2026-06-21T06:20:35.371507Z,2,tinker://543654e2-9e77-5a1c-b24a-23cb21b10918:train:0/sampler_weights/final,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
2d96523c-e5bf-5332-b8d6-a72f52de333c:train:0,Qwen/Qwen3-8B,True,16,False,2026-06-14T19:25:45.283398Z,8,tinker://2d96523c-e5bf-5332-b8d6-a72f52de333c:train:0/sampler_weights/final,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
1e2d6706-c61a-5fae-972c-ed06fa701a18:train:0,Qwen/Qwen3-8B,True,16,False,2026-06-14T19:13:55.776536Z,8,tinker://1e2d6706-c61a-5fae-972c-ed06fa701a18:train:0/sampler_weights/final,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
2828c545-040b-5105-99c7-e274bde7cf8f:train:0,Qwen/Qwen3-8B,True,16,False,2026-06-14T19:02:16.147657Z,8,tinker://2828c545-040b-5105-99c7-e274bde7cf8f:train:0/sampler_weights/final,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
d6ea2a4c-1681-5e06-aeaa-e3e240dfe0e2:train:0,Qwen/Qwen3-8B,True,16,False,2026-06-14T18:50:40.546701Z,8,tinker://d6ea2a4c-1681-5e06-aeaa-e3e240dfe0e2:train:0/sampler_weights/final,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
419ba5a1-716a-5033-8ec8-9f3c40c01709:train:0,Qwen/Qwen3-8B,True,16,False,2026-06-14T18:38:48.634353Z,8,tinker://419ba5a1-716a-5033-8ec8-9f3c40c01709:train:0/sampler_weights/final,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
210f18c4-9977-5b5c-8e81-299d0de74246:train:0,Qwen/Qwen3-8B,True,16,False,2026-06-14T18:26:36.070854Z,8,tinker://210f18c4-9977-5b5c-8e81-299d0de74246:train:0/sampler_weights/final,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
4fef3fd8-7a4e-549b-8fe7-13b774bf54d0:train:0,Qwen/Qwen3-8B,True,16,False,2026-06-14T18:14:49.577195Z,8,tinker://4fef3fd8-7a4e-549b-8fe7-13b774bf54d0:train:0/sampler_weights/final,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
1ec785d1-65f4-511b-8d4f-691861367fcb:train:0,Qwen/Qwen3-8B,True,16,False,2026-06-14T18:02:59.559846Z,8,tinker://1ec785d1-65f4-511b-8d4f-691861367fcb:train:0/sampler_weights/final,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
0b2bf93d-1e41-5def-8cd1-ed16627f18da:train:0,Qwen/Qwen3-8B,True,16,False,2026-06-14T17:51:06.606398Z,8,tinker://0b2bf93d-1e41-5def-8cd1-ed16627f18da:train:0/sampler_weights/final,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
e827ab96-eb0a-5e3e-acf3-13bf6ab4308a:train:0,Qwen/Qwen3-8B,True,16,False,2026-06-14T17:38:52.644820Z,8,tinker://e827ab96-eb0a-5e3e-acf3-13bf6ab4308a:train:0/sampler_weights/final,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
f904a9fe-f663-544b-8ce1-b488623cd758:train:0,Qwen/Qwen3-8B,True,16,False,2026-06-14T17:26:24.025008Z,8,tinker://f904a9fe-f663-544b-8ce1-b488623cd758:train:0/sampler_weights/final,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
a2c3d718-61cb-5b27-a3bf-4a541f3f2ea0:train:0,Qwen/Qwen3-8B,True,16,False,2026-06-14T17:14:17.162418Z,8,tinker://a2c3d718-61cb-5b27-a3bf-4a541f3f2ea0:train:0/sampler_weights/final,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
59dcc8cb-88dc-5dd7-87af-296f5e6d2de8:train:0,Qwen/Qwen3-8B,True,16,False,2026-06-14T17:01:04.613902Z,2,tinker://59dcc8cb-88dc-5dd7-87af-296f5e6d2de8:train:0/sampler_weights/final,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
ba1cf6b0-2636-567c-ac0a-5ec3739afbd6:train:0,Qwen/Qwen3-4B-Instruct-2507,True,8,False,2026-06-07T06:32:17.535872Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
3521a53b-68a5-5f9a-9b67-3a0a56db7ee7:train:0,meta-llama/Llama-3.2-1B,True,16,False,2026-06-07T06:32:03.997225Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
acccf1d4-aeb7-5894-8518-94aabd2fdbe1:train:0,meta-llama/Llama-3.2-3B,True,8,False,2026-06-07T06:31:53.778163Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
7a261028-3fa5-5f0b-96ab-6b6869796743:train:0,Qwen/Qwen3-4B-Instruct-2507,True,16,False,2026-06-07T06:31:41.697763Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
85767ab0-a686-57e2-a492-2ea300e45ba3:train:0,meta-llama/Llama-3.2-1B,True,16,False,2026-06-07T06:31:13.775681Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
4ef4ed82-47f1-5cf6-97b7-f10b82a2ea03:train:0,meta-llama/Llama-3.2-3B,True,16,False,2026-06-07T06:31:06.100038Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
a7496647-20a9-5bef-ac07-66a732b5f1b6:train:0,Qwen/Qwen3-4B-Instruct-2507,True,8,False,2026-06-07T06:31:02.446483Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
c214cf82-fa38-5254-904c-d0293c7225d3:train:0,meta-llama/Llama-3.2-1B,True,8,False,2026-06-07T06:31:05.461924Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
a7afeb29-fd49-5ed5-ae8b-c1c153b906f4:train:0,meta-llama/Llama-3.2-3B,True,8,False,2026-06-07T06:31:01.986136Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
2664ad45-c774-537f-948b-2cc643d82d9f:train:0,Qwen/Qwen3-4B-Instruct-2507,True,8,False,2026-06-07T06:30:50.340216Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
53e629a4-d2e5-51e9-b2f7-8c3622d85c27:train:0,meta-llama/Llama-3.2-1B,True,8,False,2026-06-07T06:30:32.717080Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
6b7ca393-450c-5f76-963c-fb3bdc984eb1:train:0,meta-llama/Llama-3.2-3B,True,16,False,2026-06-07T06:30:23.023543Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
f8fbbd72-f7c3-570d-b785-184b5bf329de:train:0,Qwen/Qwen3-4B-Instruct-2507,True,8,False,2026-06-07T06:30:08.301881Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
203a0dbe-37b7-580e-bece-3302c1e51d93:train:0,meta-llama/Llama-3.2-1B,True,16,False,2026-06-07T06:29:58.916900Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
6f0ff343-eaf9-5c45-92fb-8881b3f41efa:train:0,meta-llama/Llama-3.2-3B,True,16,False,2026-06-07T06:29:52.103467Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
5146d9d7-1faa-5161-8e05-9e245affdad4:train:0,Qwen/Qwen3-4B-Instruct-2507,True,8,False,2026-06-07T06:29:46.305511Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
3a54e703-ffbd-5b94-a38f-c2ef8c46f0dc:train:0,meta-llama/Llama-3.2-1B,True,8,False,2026-06-07T06:29:44.193597Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
44291f71-e0fe-5dbd-b8b7-76874ebbac31:train:0,meta-llama/Llama-3.2-3B,True,16,False,2026-06-07T06:29:56.147545Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
e21cece2-434e-52d6-9398-ec8814a15058:train:0,Qwen/Qwen3-4B-Instruct-2507,True,16,False,2026-06-07T06:29:36.938245Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
1074fc30-af98-5535-be06-5bfd7c3f0e2e:train:0,meta-llama/Llama-3.2-1B,True,8,False,2026-06-07T06:29:03.206653Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
50837d8f-c150-5489-8815-8d01be92947c:train:0,meta-llama/Llama-3.2-3B,True,16,False,2026-06-07T06:28:43.103171Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
1ddb6529-7d5b-5983-b783-2cf5caf18574:train:0,Qwen/Qwen3-4B-Instruct-2507,True,8,False,2026-06-07T06:29:00.058598Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
19c04cf7-fab2-5b7e-bc11-34780f94936a:train:0,meta-llama/Llama-3.2-1B,True,16,False,2026-06-07T06:28:38.159176Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
cea7e254-1749-5aa2-9eae-f4876faaf609:train:0,meta-llama/Llama-3.2-3B,True,8,False,2026-06-07T06:28:51.762215Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
01b47037-fb76-55c5-9375-0639be642f2b:train:0,Qwen/Qwen3-4B-Instruct-2507,True,16,False,2026-06-07T06:28:44.027260Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
564fcc81-e912-50ad-9648-953463f96831:train:0,meta-llama/Llama-3.2-1B,True,16,False,2026-06-07T06:28:27.392003Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
f3f1443b-0dda-5de7-b4d4-a328ce125e59:train:0,meta-llama/Llama-3.2-3B,True,8,False,2026-06-07T06:28:21.842177Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
8148fe3c-f52a-5875-aacc-da3d6619f29b:train:0,Qwen/Qwen3-4B-Instruct-2507,True,16,False,2026-06-07T06:28:04.463084Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
