method	step	k_p	p_hat	is_boundary	tau_fired	static_G_N	restored_static	eff_static	optimal_G_N	restored_optimal	eff_optimal	savings_rollouts	savings_frac	prompt_idx
areal	23	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	12
areal	23	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	13
areal	23	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	14
areal	23	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
areal	24	6	0.75	0	0.7	16	0.09010557783767581	0.09010557783767581	12	0.06845176219940186	0.1369035243988037	4	0.25	0
areal	24	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	1
areal	24	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	2
areal	24	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	3
areal	24	1	0.125	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	4
areal	24	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
areal	24	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
areal	24	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	7
areal	24	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	8
areal	24	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	9
areal	24	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	10
areal	24	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	11
areal	24	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	12
areal	24	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	13
areal	24	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	14
areal	24	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
areal	26	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	0
areal	26	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	1
areal	26	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	2
areal	26	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	3
areal	26	5	0.625	0	0.7	16	0.023131876420841024	0.023131876420841024	12	0.02011368327657692	0.04022736655315384	4	0.25	4
areal	26	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
areal	26	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
areal	26	6	0.75	0	0.7	16	0.09010557783767581	0.09010557783767581	12	0.06845176219940186	0.1369035243988037	4	0.25	7
areal	26	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	8
areal	26	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	9
areal	26	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	10
areal	26	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	11
areal	26	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	12
areal	26	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	13
areal	26	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	14
areal	26	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
areal	27	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	0
areal	27	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	1
areal	27	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	2
areal	27	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	3
areal	27	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	4
areal	27	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
areal	27	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
areal	27	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	7
areal	27	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	8
areal	27	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	9
areal	27	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	10
areal	27	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	11
areal	27	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	12
areal	27	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	13
areal	27	2	0.25	0	0.7	16	0.09010557783767581	0.09010557783767581	12	0.06845176219940186	0.1369035243988037	4	0.25	14
areal	27	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
areal	28	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	0
areal	28	7	0.875	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	1
areal	28	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	2
areal	28	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	3
areal	28	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	4
areal	28	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
areal	28	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
areal	28	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	7
areal	28	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	8
areal	28	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	9
areal	28	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	10
areal	28	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	11
areal	28	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	12
areal	28	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	13
areal	28	5	0.625	0	0.7	16	0.023131876420841024	0.023131876420841024	12	0.02011368327657692	0.04022736655315384	4	0.25	14
areal	28	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
areal	29	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	0
areal	29	7	0.875	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	1
areal	29	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	2
areal	29	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	3
areal	29	4	0.5	0	0.7	16	0.007781982421875	0.007781982421875	12	0.00732421875	0.0146484375	4	0.25	4
areal	29	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
areal	29	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
areal	29	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	7
areal	29	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	8
areal	29	7	0.875	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	9
areal	29	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	10
areal	29	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	11
areal	29	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	12
areal	29	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	13
areal	29	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	14
areal	29	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
areal	30	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	0
areal	30	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	1
areal	30	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	2
areal	30	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	3
areal	30	5	0.625	0	0.7	16	0.023131876420841024	0.023131876420841024	12	0.02011368327657692	0.04022736655315384	4	0.25	4
areal	30	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
areal	30	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
areal	30	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	7
areal	30	7	0.875	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	8
areal	30	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	9
areal	30	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	10
areal	30	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	11
areal	30	7	0.875	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	12
areal	30	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	13
areal	30	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	14
areal	30	2	0.25	0	0.7	16	0.09010557783767581	0.09010557783767581	12	0.06845176219940186	0.1369035243988037	4	0.25	15
areal	32	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	0
areal	32	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	1
areal	32	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	2
areal	32	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	3
areal	32	7	0.875	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	4
areal	32	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
areal	32	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
areal	32	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	7
areal	32	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	8
areal	32	5	0.625	0	0.7	16	0.023131876420841024	0.023131876420841024	12	0.02011368327657692	0.04022736655315384	4	0.25	9
areal	32	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	10
areal	32	5	0.625	0	0.7	16	0.023131876420841024	0.023131876420841024	12	0.02011368327657692	0.04022736655315384	4	0.25	11
areal	32	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	12
areal	32	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	13
areal	32	2	0.25	0	0.7	16	0.09010557783767581	0.09010557783767581	12	0.06845176219940186	0.1369035243988037	4	0.25	14
areal	32	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
areal	35	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	0
areal	35	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	1
areal	35	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	2
areal	35	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	3
areal	35	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	4
areal	35	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
areal	35	7	0.875	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	6
areal	35	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	7
areal	35	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	8
areal	35	7	0.875	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	9
areal	35	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	10
areal	35	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	11
areal	35	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	12
areal	35	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	13
areal	35	6	0.75	0	0.7	16	0.09010557783767581	0.09010557783767581	12	0.06845176219940186	0.1369035243988037	4	0.25	14
areal	35	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
areal	36	5	0.625	0	0.7	16	0.023131876420841024	0.023131876420841024	12	0.02011368327657692	0.04022736655315384	4	0.25	0
areal	36	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	1
areal	36	1	0.125	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	2
areal	36	6	0.75	0	0.7	16	0.09010557783767581	0.09010557783767581	12	0.06845176219940186	0.1369035243988037	4	0.25	3
areal	36	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	4
areal	36	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
areal	36	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
areal	36	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	7
areal	36	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	8
areal	36	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	9
areal	36	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	10
areal	36	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	11
areal	36	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	12
areal	36	7	0.875	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	13
areal	36	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	14
areal	36	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
areal	38	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	0
areal	38	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	1
areal	38	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	2
areal	38	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	3
areal	38	3	0.375	0	0.7	16	0.023131876420841024	0.023131876420841024	12	0.02011368327657692	0.04022736655315384	4	0.25	4
areal	38	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
areal	38	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
areal	38	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	7
areal	38	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	8
areal	38	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	9
areal	38	7	0.875	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	10
areal	38	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	11
areal	38	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	12
areal	38	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	13
areal	38	2	0.25	0	0.7	16	0.09010557783767581	0.09010557783767581	12	0.06845176219940186	0.1369035243988037	4	0.25	14
areal	38	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
areal	39	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	0
areal	39	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	1
areal	39	2	0.25	0	0.7	16	0.09010557783767581	0.09010557783767581	12	0.06845176219940186	0.1369035243988037	4	0.25	2
areal	39	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	3
areal	39	1	0.125	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	4
areal	39	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
areal	39	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
areal	39	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	7
areal	39	5	0.625	0	0.7	16	0.023131876420841024	0.023131876420841024	12	0.02011368327657692	0.04022736655315384	4	0.25	8
areal	39	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	9
areal	39	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	10
areal	39	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	11
areal	39	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	12
areal	39	6	0.75	0	0.7	16	0.09010557783767581	0.09010557783767581	12	0.06845176219940186	0.1369035243988037	4	0.25	13
areal	39	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	14
areal	39	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
