method	step	prompt_idx	k	p_hat	controller	G_prime	yield_base	yield_ctrl	delta_yield
gift	34	3	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
gift	34	3	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
gift	34	3	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
gift	34	3	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
gift	34	4	8	1.0	C0_fixed	8	0.0	0.0	0.0
gift	34	4	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
gift	34	4	8	1.0	C2_dualformer	2	0.0	0.0	0.0
gift	34	4	8	1.0	C3_hybrid	4	0.0	0.0	0.0
gift	34	4	8	1.0	C4_bayesian	16	0.0	0.0	0.0
gift	34	4	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
gift	34	4	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
gift	34	4	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
gift	34	4	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
gift	34	5	8	1.0	C0_fixed	8	0.0	0.0	0.0
gift	34	5	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
gift	34	5	8	1.0	C2_dualformer	2	0.0	0.0	0.0
gift	34	5	8	1.0	C3_hybrid	4	0.0	0.0	0.0
gift	34	5	8	1.0	C4_bayesian	16	0.0	0.0	0.0
gift	34	5	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
gift	34	5	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
gift	34	5	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
gift	34	5	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
gift	34	6	0	0.0	C0_fixed	8	0.0	0.0	0.0
gift	34	6	0	0.0	C1_zvf_triage	16	0.0	0.0	0.0
gift	34	6	0	0.0	C2_dualformer	16	0.0	0.0	0.0
gift	34	6	0	0.0	C3_hybrid	4	0.0	0.0	0.0
gift	34	6	0	0.0	C4_bayesian	16	0.0	0.0	0.0
gift	34	6	0	0.0	C5_iso_g_0.50	8	0.0	0.0	0.0
gift	34	6	0	0.0	C5_iso_g_0.70	8	0.0	0.0	0.0
gift	34	6	0	0.0	C5_iso_g_0.90	8	0.0	0.0	0.0
gift	34	6	0	0.0	C5_iso_g_0.95	8	0.0	0.0	0.0
gift	34	7	8	1.0	C0_fixed	8	0.0	0.0	0.0
gift	34	7	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
gift	34	7	8	1.0	C2_dualformer	2	0.0	0.0	0.0
gift	34	7	8	1.0	C3_hybrid	4	0.0	0.0	0.0
gift	34	7	8	1.0	C4_bayesian	16	0.0	0.0	0.0
gift	34	7	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
gift	34	7	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
gift	34	7	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
gift	34	7	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
gift	34	8	8	1.0	C0_fixed	8	0.0	0.0	0.0
gift	34	8	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
gift	34	8	8	1.0	C2_dualformer	2	0.0	0.0	0.0
gift	34	8	8	1.0	C3_hybrid	4	0.0	0.0	0.0
gift	34	8	8	1.0	C4_bayesian	16	0.0	0.0	0.0
gift	34	8	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
gift	34	8	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
gift	34	8	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
gift	34	8	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
gift	34	9	8	1.0	C0_fixed	8	0.0	0.0	0.0
gift	34	9	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
gift	34	9	8	1.0	C2_dualformer	2	0.0	0.0	0.0
gift	34	9	8	1.0	C3_hybrid	4	0.0	0.0	0.0
gift	34	9	8	1.0	C4_bayesian	16	0.0	0.0	0.0
gift	34	9	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
gift	34	9	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
gift	34	9	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
gift	34	9	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
gift	34	10	8	1.0	C0_fixed	8	0.0	0.0	0.0
gift	34	10	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
gift	34	10	8	1.0	C2_dualformer	2	0.0	0.0	0.0
gift	34	10	8	1.0	C3_hybrid	4	0.0	0.0	0.0
gift	34	10	8	1.0	C4_bayesian	16	0.0	0.0	0.0
gift	34	10	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
gift	34	10	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
gift	34	10	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
gift	34	10	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
gift	34	11	8	1.0	C0_fixed	8	0.0	0.0	0.0
gift	34	11	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
gift	34	11	8	1.0	C2_dualformer	2	0.0	0.0	0.0
gift	34	11	8	1.0	C3_hybrid	4	0.0	0.0	0.0
gift	34	11	8	1.0	C4_bayesian	16	0.0	0.0	0.0
gift	34	11	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
gift	34	11	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
gift	34	11	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
gift	34	11	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
gift	34	12	8	1.0	C0_fixed	8	0.0	0.0	0.0
gift	34	12	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
gift	34	12	8	1.0	C2_dualformer	2	0.0	0.0	0.0
gift	34	12	8	1.0	C3_hybrid	4	0.0	0.0	0.0
gift	34	12	8	1.0	C4_bayesian	16	0.0	0.0	0.0
gift	34	12	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
gift	34	12	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
gift	34	12	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
gift	34	12	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
gift	34	13	8	1.0	C0_fixed	8	0.0	0.0	0.0
gift	34	13	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
gift	34	13	8	1.0	C2_dualformer	2	0.0	0.0	0.0
gift	34	13	8	1.0	C3_hybrid	4	0.0	0.0	0.0
gift	34	13	8	1.0	C4_bayesian	16	0.0	0.0	0.0
gift	34	13	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
gift	34	13	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
gift	34	13	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
gift	34	13	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
gift	34	14	8	1.0	C0_fixed	8	0.0	0.0	0.0
gift	34	14	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
gift	34	14	8	1.0	C2_dualformer	2	0.0	0.0	0.0
gift	34	14	8	1.0	C3_hybrid	4	0.0	0.0	0.0
gift	34	14	8	1.0	C4_bayesian	16	0.0	0.0	0.0
gift	34	14	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
gift	34	14	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
gift	34	14	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
gift	34	14	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
gift	34	15	8	1.0	C0_fixed	8	0.0	0.0	0.0
gift	34	15	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
gift	34	15	8	1.0	C2_dualformer	2	0.0	0.0	0.0
gift	34	15	8	1.0	C3_hybrid	4	0.0	0.0	0.0
gift	34	15	8	1.0	C4_bayesian	16	0.0	0.0	0.0
gift	34	15	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
gift	34	15	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
gift	34	15	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
gift	34	15	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
gift	35	0	8	1.0	C0_fixed	8	0.0	0.0	0.0
gift	35	0	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
gift	35	0	8	1.0	C2_dualformer	2	0.0	0.0	0.0
gift	35	0	8	1.0	C3_hybrid	4	0.0	0.0	0.0
gift	35	0	8	1.0	C4_bayesian	16	0.0	0.0	0.0
gift	35	0	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
gift	35	0	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
gift	35	0	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
gift	35	0	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
gift	35	1	8	1.0	C0_fixed	8	0.0	0.0	0.0
gift	35	1	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
gift	35	1	8	1.0	C2_dualformer	2	0.0	0.0	0.0
gift	35	1	8	1.0	C3_hybrid	4	0.0	0.0	0.0
gift	35	1	8	1.0	C4_bayesian	16	0.0	0.0	0.0
gift	35	1	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
gift	35	1	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
gift	35	1	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
gift	35	1	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
gift	35	2	8	1.0	C0_fixed	8	0.0	0.0	0.0
gift	35	2	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
gift	35	2	8	1.0	C2_dualformer	2	0.0	0.0	0.0
gift	35	2	8	1.0	C3_hybrid	4	0.0	0.0	0.0
gift	35	2	8	1.0	C4_bayesian	16	0.0	0.0	0.0
gift	35	2	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
gift	35	2	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
gift	35	2	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
gift	35	2	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
gift	35	3	8	1.0	C0_fixed	8	0.0	0.0	0.0
gift	35	3	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
gift	35	3	8	1.0	C2_dualformer	2	0.0	0.0	0.0
gift	35	3	8	1.0	C3_hybrid	4	0.0	0.0	0.0
gift	35	3	8	1.0	C4_bayesian	16	0.0	0.0	0.0
gift	35	3	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
gift	35	3	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
gift	35	3	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
gift	35	3	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
gift	35	4	0	0.0	C0_fixed	8	0.0	0.0	0.0
gift	35	4	0	0.0	C1_zvf_triage	16	0.0	0.0	0.0
gift	35	4	0	0.0	C2_dualformer	16	0.0	0.0	0.0
gift	35	4	0	0.0	C3_hybrid	4	0.0	0.0	0.0
gift	35	4	0	0.0	C4_bayesian	16	0.0	0.0	0.0
gift	35	4	0	0.0	C5_iso_g_0.50	8	0.0	0.0	0.0
gift	35	4	0	0.0	C5_iso_g_0.70	8	0.0	0.0	0.0
gift	35	4	0	0.0	C5_iso_g_0.90	8	0.0	0.0	0.0
gift	35	4	0	0.0	C5_iso_g_0.95	8	0.0	0.0	0.0
gift	35	5	8	1.0	C0_fixed	8	0.0	0.0	0.0
gift	35	5	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
gift	35	5	8	1.0	C2_dualformer	2	0.0	0.0	0.0
gift	35	5	8	1.0	C3_hybrid	4	0.0	0.0	0.0
gift	35	5	8	1.0	C4_bayesian	16	0.0	0.0	0.0
gift	35	5	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
gift	35	5	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
gift	35	5	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
gift	35	5	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
gift	35	6	8	1.0	C0_fixed	8	0.0	0.0	0.0
gift	35	6	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
gift	35	6	8	1.0	C2_dualformer	2	0.0	0.0	0.0
gift	35	6	8	1.0	C3_hybrid	4	0.0	0.0	0.0
gift	35	6	8	1.0	C4_bayesian	16	0.0	0.0	0.0
gift	35	6	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
gift	35	6	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
gift	35	6	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
gift	35	6	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
gift	35	7	8	1.0	C0_fixed	8	0.0	0.0	0.0
gift	35	7	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
gift	35	7	8	1.0	C2_dualformer	2	0.0	0.0	0.0
gift	35	7	8	1.0	C3_hybrid	4	0.0	0.0	0.0
gift	35	7	8	1.0	C4_bayesian	16	0.0	0.0	0.0
gift	35	7	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
gift	35	7	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
gift	35	7	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
gift	35	7	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
gift	35	8	0	0.0	C0_fixed	8	0.0	0.0	0.0
gift	35	8	0	0.0	C1_zvf_triage	16	0.0	0.0	0.0
gift	35	8	0	0.0	C2_dualformer	16	0.0	0.0	0.0
gift	35	8	0	0.0	C3_hybrid	4	0.0	0.0	0.0
gift	35	8	0	0.0	C4_bayesian	16	0.0	0.0	0.0
gift	35	8	0	0.0	C5_iso_g_0.50	8	0.0	0.0	0.0
gift	35	8	0	0.0	C5_iso_g_0.70	8	0.0	0.0	0.0
gift	35	8	0	0.0	C5_iso_g_0.90	8	0.0	0.0	0.0
gift	35	8	0	0.0	C5_iso_g_0.95	8	0.0	0.0	0.0
gift	35	9	8	1.0	C0_fixed	8	0.0	0.0	0.0
gift	35	9	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
gift	35	9	8	1.0	C2_dualformer	2	0.0	0.0	0.0
gift	35	9	8	1.0	C3_hybrid	4	0.0	0.0	0.0
gift	35	9	8	1.0	C4_bayesian	16	0.0	0.0	0.0
gift	35	9	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
gift	35	9	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
gift	35	9	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
gift	35	9	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
gift	35	10	8	1.0	C0_fixed	8	0.0	0.0	0.0
gift	35	10	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
gift	35	10	8	1.0	C2_dualformer	2	0.0	0.0	0.0
gift	35	10	8	1.0	C3_hybrid	4	0.0	0.0	0.0
gift	35	10	8	1.0	C4_bayesian	16	0.0	0.0	0.0
gift	35	10	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
gift	35	10	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
gift	35	10	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
gift	35	10	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
gift	35	11	8	1.0	C0_fixed	8	0.0	0.0	0.0
gift	35	11	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
gift	35	11	8	1.0	C2_dualformer	2	0.0	0.0	0.0
gift	35	11	8	1.0	C3_hybrid	4	0.0	0.0	0.0
gift	35	11	8	1.0	C4_bayesian	16	0.0	0.0	0.0
gift	35	11	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
gift	35	11	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
gift	35	11	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
gift	35	11	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
gift	35	12	8	1.0	C0_fixed	8	0.0	0.0	0.0
gift	35	12	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
gift	35	12	8	1.0	C2_dualformer	2	0.0	0.0	0.0
gift	35	12	8	1.0	C3_hybrid	4	0.0	0.0	0.0
gift	35	12	8	1.0	C4_bayesian	16	0.0	0.0	0.0
gift	35	12	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
gift	35	12	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
gift	35	12	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
gift	35	12	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
gift	35	13	8	1.0	C0_fixed	8	0.0	0.0	0.0
gift	35	13	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
gift	35	13	8	1.0	C2_dualformer	2	0.0	0.0	0.0
gift	35	13	8	1.0	C3_hybrid	4	0.0	0.0	0.0
gift	35	13	8	1.0	C4_bayesian	16	0.0	0.0	0.0
gift	35	13	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
gift	35	13	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
gift	35	13	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
gift	35	13	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
gift	35	14	1	0.125	C0_fixed	8	0.6564	0.6564	0.0
gift	35	14	1	0.125	C1_zvf_triage	16	0.6564	0.8819	0.2255
gift	35	14	1	0.125	C2_dualformer	16	0.6564	0.8819	0.2255
gift	35	14	1	0.125	C3_hybrid	4	0.6564	0.4136	-0.2428
gift	35	14	1	0.125	C4_bayesian	16	0.6564	0.8819	0.2255
gift	35	14	1	0.125	C5_iso_g_0.50	6	0.6564	0.5512	-0.1052
gift	35	14	1	0.125	C5_iso_g_0.70	10	0.6564	0.7369	0.0805
gift	35	14	1	0.125	C5_iso_g_0.90	24	0.6564	0.9594	0.303
gift	35	14	1	0.125	C5_iso_g_0.95	24	0.6564	0.9594	0.303
gift	35	15	8	1.0	C0_fixed	8	0.0	0.0	0.0
gift	35	15	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
gift	35	15	8	1.0	C2_dualformer	2	0.0	0.0	0.0
gift	35	15	8	1.0	C3_hybrid	4	0.0	0.0	0.0
gift	35	15	8	1.0	C4_bayesian	16	0.0	0.0	0.0
gift	35	15	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
gift	35	15	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
gift	35	15	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
gift	35	15	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
gift	36	0	4	0.5	C0_fixed	8	0.9922	0.9922	0.0
gift	36	0	4	0.5	C1_zvf_triage	16	0.9922	1.0	0.0078
gift	36	0	4	0.5	C2_dualformer	16	0.9922	1.0	0.0078
gift	36	0	4	0.5	C3_hybrid	4	0.9922	0.875	-0.1172
gift	36	0	4	0.5	C4_bayesian	16	0.9922	1.0	0.0078
gift	36	0	4	0.5	C5_iso_g_0.50	2	0.9922	0.5	-0.4922
gift	36	0	4	0.5	C5_iso_g_0.70	4	0.9922	0.875	-0.1172
gift	36	0	4	0.5	C5_iso_g_0.90	6	0.9922	0.9688	-0.0234
gift	36	0	4	0.5	C5_iso_g_0.95	6	0.9922	0.9688	-0.0234
gift	36	1	8	1.0	C0_fixed	8	0.0	0.0	0.0
gift	36	1	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
gift	36	1	8	1.0	C2_dualformer	2	0.0	0.0	0.0
gift	36	1	8	1.0	C3_hybrid	4	0.0	0.0	0.0
gift	36	1	8	1.0	C4_bayesian	16	0.0	0.0	0.0
gift	36	1	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
gift	36	1	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
gift	36	1	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
gift	36	1	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
gift	36	2	0	0.0	C0_fixed	8	0.0	0.0	0.0
gift	36	2	0	0.0	C1_zvf_triage	16	0.0	0.0	0.0
gift	36	2	0	0.0	C2_dualformer	16	0.0	0.0	0.0
gift	36	2	0	0.0	C3_hybrid	4	0.0	0.0	0.0
gift	36	2	0	0.0	C4_bayesian	16	0.0	0.0	0.0
gift	36	2	0	0.0	C5_iso_g_0.50	8	0.0	0.0	0.0
gift	36	2	0	0.0	C5_iso_g_0.70	8	0.0	0.0	0.0
gift	36	2	0	0.0	C5_iso_g_0.90	8	0.0	0.0	0.0
gift	36	2	0	0.0	C5_iso_g_0.95	8	0.0	0.0	0.0
gift	36	3	8	1.0	C0_fixed	8	0.0	0.0	0.0
gift	36	3	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
gift	36	3	8	1.0	C2_dualformer	2	0.0	0.0	0.0
gift	36	3	8	1.0	C3_hybrid	4	0.0	0.0	0.0
gift	36	3	8	1.0	C4_bayesian	16	0.0	0.0	0.0
gift	36	3	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
gift	36	3	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
gift	36	3	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
gift	36	3	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
gift	36	4	8	1.0	C0_fixed	8	0.0	0.0	0.0
gift	36	4	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
gift	36	4	8	1.0	C2_dualformer	2	0.0	0.0	0.0
gift	36	4	8	1.0	C3_hybrid	4	0.0	0.0	0.0
gift	36	4	8	1.0	C4_bayesian	16	0.0	0.0	0.0
gift	36	4	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
gift	36	4	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
gift	36	4	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
gift	36	4	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
gift	36	5	8	1.0	C0_fixed	8	0.0	0.0	0.0
gift	36	5	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
gift	36	5	8	1.0	C2_dualformer	2	0.0	0.0	0.0
gift	36	5	8	1.0	C3_hybrid	4	0.0	0.0	0.0
gift	36	5	8	1.0	C4_bayesian	16	0.0	0.0	0.0
gift	36	5	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
gift	36	5	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
gift	36	5	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
gift	36	5	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
gift	36	6	8	1.0	C0_fixed	8	0.0	0.0	0.0
gift	36	6	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
gift	36	6	8	1.0	C2_dualformer	2	0.0	0.0	0.0
gift	36	6	8	1.0	C3_hybrid	4	0.0	0.0	0.0
gift	36	6	8	1.0	C4_bayesian	16	0.0	0.0	0.0
gift	36	6	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
gift	36	6	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
gift	36	6	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
gift	36	6	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
gift	36	7	8	1.0	C0_fixed	8	0.0	0.0	0.0
gift	36	7	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
gift	36	7	8	1.0	C2_dualformer	2	0.0	0.0	0.0
gift	36	7	8	1.0	C3_hybrid	4	0.0	0.0	0.0
gift	36	7	8	1.0	C4_bayesian	16	0.0	0.0	0.0
gift	36	7	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
gift	36	7	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
gift	36	7	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
gift	36	7	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
gift	36	8	8	1.0	C0_fixed	8	0.0	0.0	0.0
gift	36	8	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
gift	36	8	8	1.0	C2_dualformer	2	0.0	0.0	0.0
gift	36	8	8	1.0	C3_hybrid	4	0.0	0.0	0.0
gift	36	8	8	1.0	C4_bayesian	16	0.0	0.0	0.0
gift	36	8	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
gift	36	8	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
gift	36	8	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
gift	36	8	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
gift	36	9	8	1.0	C0_fixed	8	0.0	0.0	0.0
gift	36	9	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
gift	36	9	8	1.0	C2_dualformer	2	0.0	0.0	0.0
gift	36	9	8	1.0	C3_hybrid	4	0.0	0.0	0.0
gift	36	9	8	1.0	C4_bayesian	16	0.0	0.0	0.0
gift	36	9	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
gift	36	9	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
gift	36	9	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
gift	36	9	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
gift	36	10	8	1.0	C0_fixed	8	0.0	0.0	0.0
gift	36	10	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
gift	36	10	8	1.0	C2_dualformer	2	0.0	0.0	0.0
gift	36	10	8	1.0	C3_hybrid	4	0.0	0.0	0.0
gift	36	10	8	1.0	C4_bayesian	16	0.0	0.0	0.0
gift	36	10	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
gift	36	10	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
gift	36	10	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
gift	36	10	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
gift	36	11	8	1.0	C0_fixed	8	0.0	0.0	0.0
gift	36	11	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
gift	36	11	8	1.0	C2_dualformer	2	0.0	0.0	0.0
gift	36	11	8	1.0	C3_hybrid	4	0.0	0.0	0.0
gift	36	11	8	1.0	C4_bayesian	16	0.0	0.0	0.0
gift	36	11	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
gift	36	11	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
gift	36	11	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
gift	36	11	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
gift	36	12	8	1.0	C0_fixed	8	0.0	0.0	0.0
gift	36	12	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
gift	36	12	8	1.0	C2_dualformer	2	0.0	0.0	0.0
gift	36	12	8	1.0	C3_hybrid	4	0.0	0.0	0.0
gift	36	12	8	1.0	C4_bayesian	16	0.0	0.0	0.0
gift	36	12	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
gift	36	12	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
gift	36	12	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
gift	36	12	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
gift	36	13	8	1.0	C0_fixed	8	0.0	0.0	0.0
gift	36	13	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
gift	36	13	8	1.0	C2_dualformer	2	0.0	0.0	0.0
