method	step	prompt_idx	k_actual	zvf_actual	is_boundary	is_contrast	g_actual	g_per_prompt	g_oracle	restore_at_g_esc	restore_at_g_des
grpo	29	5	8	1.0	1	0	8	4	8	0.0	0.0
grpo	29	6	8	1.0	1	0	8	4	8	0.0	0.0
grpo	29	7	8	1.0	1	0	8	4	8	0.0	0.0
grpo	29	8	8	1.0	1	0	8	4	8	0.0	0.0
grpo	29	9	7	0.0	0	1	8	16	2	0.875	0.391
grpo	29	10	8	1.0	1	0	8	4	8	0.0	0.0
grpo	29	11	8	1.0	1	0	8	4	8	0.0	0.0
grpo	29	12	8	1.0	1	0	8	4	8	0.0	0.0
grpo	29	13	7	0.0	0	1	8	16	2	0.883	0.398
grpo	29	14	8	1.0	1	0	8	4	8	0.0	0.0
grpo	29	15	8	1.0	1	0	8	4	8	0.0	0.0
grpo	30	0	8	1.0	1	0	8	4	8	0.0	0.0
grpo	30	1	8	1.0	1	0	8	4	8	0.0	0.0
grpo	30	2	8	1.0	1	0	8	4	8	0.0	0.0
grpo	30	3	8	1.0	1	0	8	4	8	0.0	0.0
grpo	30	4	8	1.0	1	0	8	4	8	0.0	0.0
grpo	30	5	8	1.0	1	0	8	4	8	0.0	0.0
grpo	30	6	8	1.0	1	0	8	4	8	0.0	0.0
grpo	30	7	8	1.0	1	0	8	4	8	0.0	0.0
grpo	30	8	8	1.0	1	0	8	4	8	0.0	0.0
grpo	30	9	8	1.0	1	0	8	4	8	0.0	0.0
grpo	30	10	7	0.0	0	1	8	16	2	0.859	0.406
grpo	30	11	8	1.0	1	0	8	4	8	0.0	0.0
grpo	30	12	8	1.0	1	0	8	4	8	0.0	0.0
grpo	30	13	7	0.0	0	1	8	16	2	0.914	0.406
grpo	30	14	8	1.0	1	0	8	4	8	0.0	0.0
grpo	30	15	2	0.0	0	1	8	16	2	0.984	0.648
grpo	31	0	8	1.0	1	0	8	4	8	0.0	0.0
grpo	31	1	1	0.0	0	1	8	16	2	0.828	0.406
grpo	31	2	7	0.0	0	1	8	16	2	0.891	0.398
grpo	31	3	8	1.0	1	0	8	4	8	0.0	0.0
grpo	31	4	8	1.0	1	0	8	4	8	0.0	0.0
grpo	31	5	8	1.0	1	0	8	4	8	0.0	0.0
grpo	31	6	8	1.0	1	0	8	4	8	0.0	0.0
grpo	31	7	8	1.0	1	0	8	4	8	0.0	0.0
grpo	31	8	8	1.0	1	0	8	4	8	0.0	0.0
grpo	31	9	8	1.0	1	0	8	4	8	0.0	0.0
grpo	31	10	8	1.0	1	0	8	4	8	0.0	0.0
grpo	31	11	8	1.0	1	0	8	4	8	0.0	0.0
grpo	31	12	7	0.0	0	1	8	16	2	0.906	0.414
grpo	31	13	6	0.0	0	1	8	16	2	0.984	0.734
grpo	31	14	8	1.0	1	0	8	4	8	0.0	0.0
grpo	31	15	8	1.0	1	0	8	4	8	0.0	0.0
grpo	32	0	8	1.0	1	0	8	4	8	0.0	0.0
grpo	32	1	6	0.0	0	1	8	16	2	1.0	0.719
grpo	32	2	8	1.0	1	0	8	4	8	0.0	0.0
grpo	32	3	8	1.0	1	0	8	4	8	0.0	0.0
grpo	32	4	8	1.0	1	0	8	4	8	0.0	0.0
grpo	32	5	8	1.0	1	0	8	4	8	0.0	0.0
grpo	32	6	8	1.0	1	0	8	4	8	0.0	0.0
grpo	32	7	8	1.0	1	0	8	4	8	0.0	0.0
grpo	32	8	8	1.0	1	0	8	4	8	0.0	0.0
grpo	32	9	4	0.0	0	1	8	16	2	1.0	0.883
grpo	32	10	7	0.0	0	1	8	16	2	0.82	0.484
grpo	32	11	6	0.0	0	1	8	16	2	1.0	0.773
grpo	32	12	8	1.0	1	0	8	4	8	0.0	0.0
grpo	32	13	8	1.0	1	0	8	4	8	0.0	0.0
grpo	32	14	3	0.0	0	1	8	16	2	0.992	0.859
grpo	32	15	8	1.0	1	0	8	4	8	0.0	0.0
grpo	33	0	8	1.0	1	0	8	4	8	0.0	0.0
grpo	33	1	7	0.0	0	1	8	16	2	0.891	0.516
grpo	33	2	5	0.0	0	1	8	16	2	1.0	0.797
grpo	33	3	8	1.0	1	0	8	4	8	0.0	0.0
grpo	33	4	8	1.0	1	0	8	4	8	0.0	0.0
grpo	33	5	8	1.0	1	0	8	4	8	0.0	0.0
grpo	33	6	8	1.0	1	0	8	4	8	0.0	0.0
grpo	33	7	7	0.0	0	1	8	16	2	0.836	0.453
grpo	33	8	8	1.0	1	0	8	4	8	0.0	0.0
grpo	33	9	6	0.0	0	1	8	16	2	1.0	0.734
grpo	33	10	8	1.0	1	0	8	4	8	0.0	0.0
grpo	33	11	8	1.0	1	0	8	4	8	0.0	0.0
grpo	33	12	8	1.0	1	0	8	4	8	0.0	0.0
grpo	33	13	8	1.0	1	0	8	4	8	0.0	0.0
grpo	33	14	7	0.0	0	1	8	16	2	0.852	0.414
grpo	33	15	0	1.0	1	0	8	4	8	0.0	0.0
grpo	34	0	8	1.0	1	0	8	4	8	0.0	0.0
grpo	34	1	8	1.0	1	0	8	4	8	0.0	0.0
grpo	34	2	8	1.0	1	0	8	4	8	0.0	0.0
grpo	34	3	8	1.0	1	0	8	4	8	0.0	0.0
grpo	34	4	8	1.0	1	0	8	4	8	0.0	0.0
grpo	34	5	8	1.0	1	0	8	4	8	0.0	0.0
grpo	34	6	1	0.0	0	1	8	16	2	0.883	0.406
grpo	34	7	8	1.0	1	0	8	4	8	0.0	0.0
grpo	34	8	8	1.0	1	0	8	4	8	0.0	0.0
grpo	34	9	2	0.0	0	1	8	16	2	0.977	0.586
grpo	34	10	8	1.0	1	0	8	4	8	0.0	0.0
grpo	34	11	8	1.0	1	0	8	4	8	0.0	0.0
grpo	34	12	8	1.0	1	0	8	4	8	0.0	0.0
grpo	34	13	8	1.0	1	0	8	4	8	0.0	0.0
grpo	34	14	8	1.0	1	0	8	4	8	0.0	0.0
grpo	34	15	8	1.0	1	0	8	4	8	0.0	0.0
grpo	35	0	8	1.0	1	0	8	4	8	0.0	0.0
grpo	35	1	8	1.0	1	0	8	4	8	0.0	0.0
grpo	35	2	8	1.0	1	0	8	4	8	0.0	0.0
grpo	35	3	8	1.0	1	0	8	4	8	0.0	0.0
grpo	35	4	0	1.0	1	0	8	4	8	0.0	0.0
grpo	35	5	8	1.0	1	0	8	4	8	0.0	0.0
grpo	35	6	8	1.0	1	0	8	4	8	0.0	0.0
grpo	35	7	8	1.0	1	0	8	4	8	0.0	0.0
grpo	35	8	0	1.0	1	0	8	4	8	0.0	0.0
grpo	35	9	8	1.0	1	0	8	4	8	0.0	0.0
grpo	35	10	8	1.0	1	0	8	4	8	0.0	0.0
grpo	35	11	8	1.0	1	0	8	4	8	0.0	0.0
grpo	35	12	8	1.0	1	0	8	4	8	0.0	0.0
grpo	35	13	8	1.0	1	0	8	4	8	0.0	0.0
grpo	35	14	6	0.0	0	1	8	16	2	1.0	0.664
grpo	35	15	8	1.0	1	0	8	4	8	0.0	0.0
grpo	36	0	8	1.0	1	0	8	4	8	0.0	0.0
grpo	36	1	8	1.0	1	0	8	4	8	0.0	0.0
grpo	36	2	0	1.0	1	0	8	4	8	0.0	0.0
grpo	36	3	5	0.0	0	1	8	16	2	1.0	0.844
grpo	36	4	8	1.0	1	0	8	4	8	0.0	0.0
grpo	36	5	8	1.0	1	0	8	4	8	0.0	0.0
grpo	36	6	8	1.0	1	0	8	4	8	0.0	0.0
grpo	36	7	8	1.0	1	0	8	4	8	0.0	0.0
grpo	36	8	8	1.0	1	0	8	4	8	0.0	0.0
grpo	36	9	8	1.0	1	0	8	4	8	0.0	0.0
grpo	36	10	8	1.0	1	0	8	4	8	0.0	0.0
grpo	36	11	7	0.0	0	1	8	16	2	0.875	0.531
grpo	36	12	8	1.0	1	0	8	4	8	0.0	0.0
grpo	36	13	7	0.0	0	1	8	16	2	0.875	0.469
grpo	36	14	8	1.0	1	0	8	4	8	0.0	0.0
grpo	36	15	8	1.0	1	0	8	4	8	0.0	0.0
grpo	37	0	8	1.0	1	0	8	4	8	0.0	0.0
grpo	37	1	0	1.0	1	0	8	4	8	0.0	0.0
grpo	37	2	8	1.0	1	0	8	4	8	0.0	0.0
grpo	37	3	8	1.0	1	0	8	4	8	0.0	0.0
grpo	37	4	8	1.0	1	0	8	4	8	0.0	0.0
grpo	37	5	8	1.0	1	0	8	4	8	0.0	0.0
grpo	37	6	6	0.0	0	1	8	16	2	1.0	0.688
grpo	37	7	4	0.0	0	1	8	16	2	1.0	0.867
grpo	37	8	8	1.0	1	0	8	4	8	0.0	0.0
grpo	37	9	8	1.0	1	0	8	4	8	0.0	0.0
grpo	37	10	2	0.0	0	1	8	16	2	1.0	0.688
grpo	37	11	0	1.0	1	0	8	4	8	0.0	0.0
grpo	37	12	8	1.0	1	0	8	4	8	0.0	0.0
grpo	37	13	8	1.0	1	0	8	4	8	0.0	0.0
grpo	37	14	8	1.0	1	0	8	4	8	0.0	0.0
grpo	37	15	1	0.0	0	1	8	16	2	0.867	0.445
grpo	38	0	8	1.0	1	0	8	4	8	0.0	0.0
grpo	38	1	7	0.0	0	1	8	16	2	0.883	0.359
grpo	38	2	8	1.0	1	0	8	4	8	0.0	0.0
grpo	38	3	2	0.0	0	1	8	16	2	0.984	0.711
grpo	38	4	2	0.0	0	1	8	16	2	0.992	0.602
grpo	38	5	8	1.0	1	0	8	4	8	0.0	0.0
grpo	38	6	8	1.0	1	0	8	4	8	0.0	0.0
grpo	38	7	8	1.0	1	0	8	4	8	0.0	0.0
grpo	38	8	8	1.0	1	0	8	4	8	0.0	0.0
grpo	38	9	8	1.0	1	0	8	4	8	0.0	0.0
grpo	38	10	7	0.0	0	1	8	16	2	0.883	0.398
grpo	38	11	8	1.0	1	0	8	4	8	0.0	0.0
grpo	38	12	8	1.0	1	0	8	4	8	0.0	0.0
grpo	38	13	0	1.0	1	0	8	4	8	0.0	0.0
grpo	38	14	5	0.0	0	1	8	16	2	1.0	0.844
grpo	38	15	8	1.0	1	0	8	4	8	0.0	0.0
grpo	39	0	8	1.0	1	0	8	4	8	0.0	0.0
grpo	39	1	8	1.0	1	0	8	4	8	0.0	0.0
grpo	39	2	3	0.0	0	1	8	16	2	1.0	0.867
grpo	39	3	8	1.0	1	0	8	4	8	0.0	0.0
grpo	39	4	1	0.0	0	1	8	16	2	0.836	0.406
grpo	39	5	6	0.0	0	1	8	16	2	0.992	0.719
grpo	39	6	8	1.0	1	0	8	4	8	0.0	0.0
grpo	39	7	8	1.0	1	0	8	4	8	0.0	0.0
grpo	39	8	5	0.0	0	1	8	16	2	1.0	0.859
grpo	39	9	8	1.0	1	0	8	4	8	0.0	0.0
grpo	39	10	8	1.0	1	0	8	4	8	0.0	0.0
grpo	39	11	8	1.0	1	0	8	4	8	0.0	0.0
grpo	39	12	8	1.0	1	0	8	4	8	0.0	0.0
grpo	39	13	8	1.0	1	0	8	4	8	0.0	0.0
grpo	39	14	8	1.0	1	0	8	4	8	0.0	0.0
grpo	39	15	0	1.0	1	0	8	4	8	0.0	0.0
