method	controller	step	zvf	pcd	step_rollouts	fired	saved	wasted	contrast_intent	contrast_magnitude
areal	C2_zt@0.7	7	0.875	0.013671875	256	1	2	14	2	1.7638660499574876
areal	C2_zt@0.7	8	0.625	0.0703125	128	0	6	10	6	5.157493194471433
areal	C2_zt@0.7	9	0.6875	0.0625	128	0	5	11	5	4.485240547442136
areal	C2_zt@0.7	10	0.6875	0.0419921875	128	0	5	11	5	3.6018900559183935
areal	C2_zt@0.7	11	0.5	0.080078125	128	0	8	8	8	6.377959553822386
areal	C2_zt@0.7	12	0.8125	0.0439453125	256	1	3	13	3	2.9983734459432414
areal	C2_zt@0.7	13	0.5625	0.09375	128	0	7	9	7	6.60491902875659
areal	C2_zt@0.7	14	0.6875	0.052734375	128	0	5	11	5	4.104713289522825
areal	C2_zt@0.7	15	0.6875	0.0419921875	128	0	5	11	5	3.6018900559183935
areal	C2_zt@0.7	16	0.625	0.05859375	128	0	6	10	6	4.745242675672605
areal	C2_zt@0.7	17	0.5	0.0927734375	128	0	8	8	8	6.806071703060972
areal	C2_zt@0.7	18	0.5625	0.0771484375	128	0	7	9	7	5.813884211060972
areal	C2_zt@0.7	19	0.75	0.0546875	256	1	4	12	4	3.9798939648628457
areal	C2_zt@0.7	20	0.6875	0.0703125	128	0	5	11	5	4.7763062403437475
areal	C2_zt@0.7	21	0.6875	0.04296875	128	0	5	11	5	3.617751686358152
areal	C2_zt@0.7	22	0.8125	0.029296875	256	1	3	13	3	2.763835516379364
areal	C2_zt@0.7	23	0.8125	0.033203125	256	1	3	13	3	2.871368270969375
areal	C2_zt@0.7	24	0.875	0.0185546875	256	1	2	14	2	1.8719105409882917
areal	C2_zt@0.7	25	0.625	0.08203125	128	0	6	10	6	5.7050472105847145
areal	C2_zt@0.7	26	0.875	0.0263671875	256	1	2	14	2	1.9894353739906263
areal	C2_zt@0.7	27	0.9375	0.01171875	256	1	1	15	1	0.9899776440095424
areal	C2_zt@0.7	28	0.875	0.021484375	256	1	2	14	2	1.8813908829598227
areal	C2_zt@0.7	29	0.8125	0.029296875	256	1	3	13	3	2.763835516379364
areal	C2_zt@0.7	30	0.75	0.0400390625	256	1	4	12	4	3.7533011679481225
areal	C2_zt@0.7	31	0.5625	0.052734375	128	0	7	9	7	4.838218045709104
areal	C2_zt@0.7	32	0.75	0.0478515625	256	1	4	12	4	3.8708260009504576
areal	C2_zt@0.7	33	0.625	0.0625	128	0	6	10	6	4.83755834950073
areal	C2_zt@0.7	34	0.6875	0.0390625	128	0	5	11	5	3.525436012530027
areal	C2_zt@0.7	35	0.8125	0.025390625	256	1	3	13	3	2.7538434379670393
areal	C2_zt@0.7	36	0.75	0.0400390625	256	1	4	12	4	3.7533011679481234
areal	C2_zt@0.7	37	0.6875	0.056640625	128	0	5	11	5	4.19702896335095
areal	C2_zt@0.7	38	0.8125	0.033203125	256	1	3	13	3	2.8713682709693744
areal	C2_zt@0.7	39	0.75	0.044921875	256	1	4	12	4	3.861345658978926
areal	C3_ucc@0.7	0	0.6875	0.0546875	78	0	5	11	5	3.8160413554717163
areal	C3_ucc@0.7	1	0.5	0.0908203125	92	0	8	8	8	6.040374771859376
areal	C3_ucc@0.7	2	0.6875	0.04296875	82	0	5	11	5	2.654266407421874
areal	C3_ucc@0.7	3	0.6875	0.0595703125	114	0	5	11	5	4.680592107284663
areal	C3_ucc@0.7	4	0.5	0.068359375	84	0	8	8	8	4.939750909160175
areal	C3_ucc@0.7	5	0.75	0.04296875	144	1	4	12	4	3.31169763714124
areal	C3_ucc@0.7	6	0.6875	0.0498046875	92	0	5	11	5	3.7079968784409134
areal	C3_ucc@0.7	7	0.875	0.013671875	116	1	2	14	2	1.5383240295682832
areal	C3_ucc@0.7	8	0.625	0.0703125	110	0	6	10	6	5.194263966284663
areal	C3_ucc@0.7	9	0.6875	0.0625	90	0	5	11	5	4.401924882702799
areal	C3_ucc@0.7	10	0.6875	0.0419921875	66	0	5	11	5	3.1221133372098304
areal	C3_ucc@0.7	11	0.5	0.080078125	114	0	8	8	8	6.011420321372339
areal	C3_ucc@0.7	12	0.8125	0.0439453125	100	1	3	13	3	2.9983732899432467
areal	C3_ucc@0.7	13	0.5625	0.09375	136	0	7	9	7	6.877657650115307
areal	C3_ucc@0.7	14	0.6875	0.052734375	70	0	5	11	5	3.716967172103301
areal	C3_ucc@0.7	15	0.6875	0.0419921875	80	0	5	11	5	3.1221133512098307
areal	C3_ucc@0.7	16	0.625	0.05859375	100	0	6	10	6	4.130029680412507
areal	C3_ucc@0.7	17	0.5	0.0927734375	114	0	8	8	8	6.13944896922779
areal	C3_ucc@0.7	18	0.5625	0.0771484375	136	0	7	9	7	5.229585094643591
areal	C3_ucc@0.7	19	0.75	0.0546875	136	1	4	12	4	3.9798938448628496
areal	C3_ucc@0.7	20	0.6875	0.0703125	94	0	5	11	5	4.88975769944705
areal	C3_ucc@0.7	21	0.6875	0.04296875	78	0	5	11	5	3.5909837678793703
areal	C3_ucc@0.7	22	0.8125	0.029296875	92	1	3	13	3	2.5382934719901598
areal	C3_ucc@0.7	23	0.8125	0.033203125	104	1	3	13	3	2.6458262385801703
areal	C3_ucc@0.7	24	0.875	0.0185546875	88	1	2	14	2	1.8719103729882969
areal	C3_ucc@0.7	25	0.625	0.08203125	108	0	6	10	6	5.887680234105757
areal	C3_ucc@0.7	26	0.875	0.0263671875	112	1	2	14	2	1.989435229990631
areal	C3_ucc@0.7	27	0.9375	0.01171875	76	1	1	15	1	0.9899774640095491
areal	C3_ucc@0.7	28	0.875	0.021484375	92	1	2	14	2	1.6558488385706194
areal	C3_ucc@0.7	29	0.8125	0.029296875	84	1	3	13	3	2.3127515836009507
areal	C3_ucc@0.7	30	0.75	0.0400390625	96	1	4	12	4	3.3022172471697093
areal	C3_ucc@0.7	31	0.5625	0.052734375	64	0	7	9	7	3.381317170671875
areal	C3_ucc@0.7	32	0.75	0.0478515625	104	1	4	12	4	3.6452839685612535
areal	C3_ucc@0.7	33	0.625	0.0625	80	0	6	10	6	4.23012730866251
areal	C3_ucc@0.7	34	0.6875	0.0390625	68	0	5	11	5	2.6442743150095502
areal	C3_ucc@0.7	35	0.8125	0.025390625	108	1	3	13	3	2.302759529188626
areal	C3_ucc@0.7	36	0.75	0.0400390625	104	1	4	12	4	3.5277591355589184
areal	C3_ucc@0.7	37	0.6875	0.056640625	124	0	5	11	5	4.195317986744372
areal	C3_ucc@0.7	38	0.8125	0.033203125	116	1	3	13	3	2.64582625058017
areal	C3_ucc@0.7	39	0.75	0.044921875	124	1	4	12	4	3.8613455269789303
areal	C4_ucg@0.7	0	0.6875	0.0546875	78	0	5	11	5	3.8160413554717163
areal	C4_ucg@0.7	1	0.5	0.0908203125	92	0	8	8	8	6.040374771859376
areal	C4_ucg@0.7	2	0.6875	0.04296875	82	0	5	11	5	2.654266407421874
areal	C4_ucg@0.7	3	0.6875	0.0595703125	114	0	5	11	5	4.680592107284663
areal	C4_ucg@0.7	4	0.5	0.068359375	84	0	8	8	8	4.939750909160175
areal	C4_ucg@0.7	5	0.75	0.04296875	120	0	4	12	4	2.826064009462163
areal	C4_ucg@0.7	6	0.6875	0.0498046875	92	0	5	11	5	3.7079968784409134
areal	C4_ucg@0.7	7	0.875	0.013671875	90	0	2	14	2	1.2955072017287454
areal	C4_ucg@0.7	8	0.625	0.0703125	110	0	6	10	6	5.194263966284663
areal	C4_ucg@0.7	9	0.6875	0.0625	90	0	5	11	5	4.401924882702799
areal	C4_ucg@0.7	10	0.6875	0.0419921875	66	0	5	11	5	3.1221133372098304
areal	C4_ucg@0.7	11	0.5	0.080078125	114	0	8	8	8	6.011420321372339
areal	C4_ucg@0.7	12	0.8125	0.0439453125	74	0	3	13	3	2.9983732639432485
areal	C4_ucg@0.7	13	0.5625	0.09375	136	0	7	9	7	6.877657650115307
areal	C4_ucg@0.7	14	0.6875	0.052734375	70	0	5	11	5	3.716967172103301
areal	C4_ucg@0.7	15	0.6875	0.0419921875	80	0	5	11	5	3.1221133512098307
areal	C4_ucg@0.7	16	0.625	0.05859375	100	0	6	10	6	4.130029680412507
areal	C4_ucg@0.7	17	0.5	0.0927734375	114	0	8	8	8	6.13944896922779
areal	C4_ucg@0.7	18	0.5625	0.0771484375	136	0	7	9	7	5.229585094643591
areal	C4_ucg@0.7	19	0.75	0.0546875	108	0	4	12	4	3.889788247025175
areal	C4_ucg@0.7	20	0.6875	0.0703125	94	0	5	11	5	4.88975769944705
areal	C4_ucg@0.7	21	0.6875	0.04296875	78	0	5	11	5	3.5909837678793703
areal	C4_ucg@0.7	22	0.8125	0.029296875	62	0	3	13	3	2.295476640150623
areal	C4_ucg@0.7	23	0.8125	0.033203125	68	0	3	13	3	2.3129038309029584
areal	C4_ucg@0.7	24	0.875	0.0185546875	52	0	2	14	2	1.7818047671506219
areal	C4_ucg@0.7	25	0.625	0.08203125	108	0	6	10	6	5.887680234105757
areal	C4_ucg@0.7	26	0.875	0.0263671875	80	0	2	14	2	1.899329628152956
areal	C4_ucg@0.7	27	0.9375	0.01171875	46	0	1	15	1	0.98997743400955
areal	C4_ucg@0.7	28	0.875	0.021484375	62	0	2	14	2	1.4130320067310815
areal	C4_ucg@0.7	29	0.8125	0.029296875	50	0	3	13	3	1.8271179459218743
areal	C4_ucg@0.7	30	0.75	0.0400390625	64	0	4	12	4	2.816583611490633
areal	C4_ucg@0.7	31	0.5625	0.052734375	64	0	7	9	7	3.381317170671875
areal	C4_ucg@0.7	32	0.75	0.0478515625	76	0	4	12	4	3.4024671387217165
areal	C4_ucg@0.7	33	0.625	0.0625	80	0	6	10	6	4.23012730866251
areal	C4_ucg@0.7	34	0.6875	0.0390625	68	0	5	11	5	2.6442743150095502
areal	C4_ucg@0.7	35	0.8125	0.025390625	70	0	3	13	3	1.7270203176718733
areal	C4_ucg@0.7	36	0.75	0.0400390625	68	0	4	12	4	3.1948367278817074
areal	C4_ucg@0.7	37	0.6875	0.056640625	124	0	5	11	5	4.195317986744372
areal	C4_ucg@0.7	38	0.8125	0.033203125	90	0	3	13	3	2.403009422740632
areal	C4_ucg@0.7	39	0.75	0.044921875	94	0	4	12	4	3.7712399271412558
areal	C2_zt@0.8	0	0.6875	0.0546875	128	0	5	11	5	4.165305702471433
areal	C2_zt@0.8	1	0.5	0.0908203125	128	0	8	8	8	6.745479290112364
areal	C2_zt@0.8	2	0.6875	0.04296875	128	0	5	11	5	3.617751686358152
areal	C2_zt@0.8	3	0.6875	0.0595703125	128	0	5	11	5	4.4087865040537695
areal	C2_zt@0.8	4	0.5	0.068359375	128	0	8	8	8	5.830405537709105
areal	C2_zt@0.8	5	0.75	0.04296875	128	0	4	12	4	3.265433884299558
areal	C2_zt@0.8	6	0.6875	0.0498046875	128	0	5	11	5	3.9218249008890966
areal	C2_zt@0.8	7	0.875	0.013671875	256	1	2	14	2	1.7638660499574876
areal	C2_zt@0.8	8	0.625	0.0703125	128	0	6	10	6	5.157493194471433
areal	C2_zt@0.8	9	0.6875	0.0625	128	0	5	11	5	4.485240547442136
areal	C2_zt@0.8	10	0.6875	0.0419921875	128	0	5	11	5	3.6018900559183935
areal	C2_zt@0.8	11	0.5	0.080078125	128	0	8	8	8	6.377959553822386
areal	C2_zt@0.8	12	0.8125	0.0439453125	256	1	3	13	3	2.9983734459432414
areal	C2_zt@0.8	13	0.5625	0.09375	128	0	7	9	7	6.60491902875659
areal	C2_zt@0.8	14	0.6875	0.052734375	128	0	5	11	5	4.104713289522825
areal	C2_zt@0.8	15	0.6875	0.0419921875	128	0	5	11	5	3.6018900559183935
areal	C2_zt@0.8	16	0.625	0.05859375	128	0	6	10	6	4.745242675672605
areal	C2_zt@0.8	17	0.5	0.0927734375	128	0	8	8	8	6.806071703060972
areal	C2_zt@0.8	18	0.5625	0.0771484375	128	0	7	9	7	5.813884211060972
areal	C2_zt@0.8	19	0.75	0.0546875	128	0	4	12	4	3.7841187483437473
areal	C2_zt@0.8	20	0.6875	0.0703125	128	0	5	11	5	4.7763062403437475
areal	C2_zt@0.8	21	0.6875	0.04296875	128	0	5	11	5	3.617751686358152
areal	C2_zt@0.8	22	0.8125	0.029296875	256	1	3	13	3	2.763835516379364
areal	C2_zt@0.8	23	0.8125	0.033203125	256	1	3	13	3	2.871368270969375
areal	C2_zt@0.8	24	0.875	0.0185546875	256	1	2	14	2	1.8719105409882917
areal	C2_zt@0.8	25	0.625	0.08203125	128	0	6	10	6	5.7050472105847145
areal	C2_zt@0.8	26	0.875	0.0263671875	256	1	2	14	2	1.9894353739906263
areal	C2_zt@0.8	27	0.9375	0.01171875	256	1	1	15	1	0.9899776440095424
areal	C2_zt@0.8	28	0.875	0.021484375	256	1	2	14	2	1.8813908829598227
areal	C2_zt@0.8	29	0.8125	0.029296875	256	1	3	13	3	2.763835516379364
areal	C2_zt@0.8	30	0.75	0.0400390625	128	0	4	12	4	3.188979840911191
areal	C2_zt@0.8	31	0.5625	0.052734375	128	0	7	9	7	4.838218045709104
areal	C2_zt@0.8	32	0.75	0.0478515625	128	0	4	12	4	3.5089146858818943
areal	C2_zt@0.8	33	0.625	0.0625	128	0	6	10	6	4.83755834950073
areal	C2_zt@0.8	34	0.6875	0.0390625	128	0	5	11	5	3.525436012530027
areal	C2_zt@0.8	35	0.8125	0.025390625	256	1	3	13	3	2.7538434379670393
areal	C2_zt@0.8	36	0.75	0.0400390625	128	0	4	12	4	3.188979840911191
areal	C2_zt@0.8	37	0.6875	0.056640625	128	0	5	11	5	4.19702896335095
areal	C2_zt@0.8	38	0.8125	0.033203125	256	1	3	13	3	2.8713682709693744
areal	C2_zt@0.8	39	0.75	0.044921875	128	0	4	12	4	3.4324606424935276
areal	C3_ucc@0.8	0	0.6875	0.0546875	78	0	5	11	5	3.8160413554717163
areal	C3_ucc@0.8	1	0.5	0.0908203125	92	0	8	8	8	6.040374771859376
areal	C3_ucc@0.8	2	0.6875	0.04296875	82	0	5	11	5	2.654266407421874
areal	C3_ucc@0.8	3	0.6875	0.0595703125	114	0	5	11	5	4.680592107284663
areal	C3_ucc@0.8	4	0.5	0.068359375	84	0	8	8	8	4.939750909160175
areal	C3_ucc@0.8	5	0.75	0.04296875	120	0	4	12	4	2.826064009462163
areal	C3_ucc@0.8	6	0.6875	0.0498046875	92	0	5	11	5	3.7079968784409134
areal	C3_ucc@0.8	7	0.875	0.013671875	116	1	2	14	2	1.5383240295682832
areal	C3_ucc@0.8	8	0.625	0.0703125	110	0	6	10	6	5.194263966284663
areal	C3_ucc@0.8	9	0.6875	0.0625	90	0	5	11	5	4.401924882702799
areal	C3_ucc@0.8	10	0.6875	0.0419921875	66	0	5	11	5	3.1221133372098304
areal	C3_ucc@0.8	11	0.5	0.080078125	114	0	8	8	8	6.011420321372339
areal	C3_ucc@0.8	12	0.8125	0.0439453125	100	1	3	13	3	2.9983732899432467
areal	C3_ucc@0.8	13	0.5625	0.09375	136	0	7	9	7	6.877657650115307
areal	C3_ucc@0.8	14	0.6875	0.052734375	70	0	5	11	5	3.716967172103301
areal	C3_ucc@0.8	15	0.6875	0.0419921875	80	0	5	11	5	3.1221133512098307
areal	C3_ucc@0.8	16	0.625	0.05859375	100	0	6	10	6	4.130029680412507
areal	C3_ucc@0.8	17	0.5	0.0927734375	114	0	8	8	8	6.13944896922779
areal	C3_ucc@0.8	18	0.5625	0.0771484375	136	0	7	9	7	5.229585094643591
areal	C3_ucc@0.8	19	0.75	0.0546875	108	0	4	12	4	3.889788247025175
areal	C3_ucc@0.8	20	0.6875	0.0703125	94	0	5	11	5	4.88975769944705
areal	C3_ucc@0.8	21	0.6875	0.04296875	78	0	5	11	5	3.5909837678793703
areal	C3_ucc@0.8	22	0.8125	0.029296875	92	1	3	13	3	2.5382934719901598
areal	C3_ucc@0.8	23	0.8125	0.033203125	104	1	3	13	3	2.6458262385801703
areal	C3_ucc@0.8	24	0.875	0.0185546875	88	1	2	14	2	1.8719103729882969
areal	C3_ucc@0.8	25	0.625	0.08203125	108	0	6	10	6	5.887680234105757
areal	C3_ucc@0.8	26	0.875	0.0263671875	112	1	2	14	2	1.989435229990631
areal	C3_ucc@0.8	27	0.9375	0.01171875	76	1	1	15	1	0.9899774640095491
areal	C3_ucc@0.8	28	0.875	0.021484375	92	1	2	14	2	1.6558488385706194
areal	C3_ucc@0.8	29	0.8125	0.029296875	84	1	3	13	3	2.3127515836009507
areal	C3_ucc@0.8	30	0.75	0.0400390625	64	0	4	12	4	2.816583611490633
areal	C3_ucc@0.8	31	0.5625	0.052734375	64	0	7	9	7	3.381317170671875
areal	C3_ucc@0.8	32	0.75	0.0478515625	76	0	4	12	4	3.4024671387217165
areal	C3_ucc@0.8	33	0.625	0.0625	80	0	6	10	6	4.23012730866251
areal	C3_ucc@0.8	34	0.6875	0.0390625	68	0	5	11	5	2.6442743150095502
areal	C3_ucc@0.8	35	0.8125	0.025390625	108	1	3	13	3	2.302759529188626
areal	C3_ucc@0.8	36	0.75	0.0400390625	68	0	4	12	4	3.1948367278817074
areal	C3_ucc@0.8	37	0.6875	0.056640625	124	0	5	11	5	4.195317986744372
areal	C3_ucc@0.8	38	0.8125	0.033203125	116	1	3	13	3	2.64582625058017
areal	C3_ucc@0.8	39	0.75	0.044921875	94	0	4	12	4	3.7712399271412558
areal	C4_ucg@0.8	0	0.6875	0.0546875	78	0	5	11	5	3.8160413554717163
areal	C4_ucg@0.8	1	0.5	0.0908203125	92	0	8	8	8	6.040374771859376
areal	C4_ucg@0.8	2	0.6875	0.04296875	82	0	5	11	5	2.654266407421874
areal	C4_ucg@0.8	3	0.6875	0.0595703125	114	0	5	11	5	4.680592107284663
areal	C4_ucg@0.8	4	0.5	0.068359375	84	0	8	8	8	4.939750909160175
areal	C4_ucg@0.8	5	0.75	0.04296875	120	0	4	12	4	2.826064009462163
areal	C4_ucg@0.8	6	0.6875	0.0498046875	92	0	5	11	5	3.7079968784409134
areal	C4_ucg@0.8	7	0.875	0.013671875	90	0	2	14	2	1.2955072017287454
areal	C4_ucg@0.8	8	0.625	0.0703125	110	0	6	10	6	5.194263966284663
areal	C4_ucg@0.8	9	0.6875	0.0625	90	0	5	11	5	4.401924882702799
areal	C4_ucg@0.8	10	0.6875	0.0419921875	66	0	5	11	5	3.1221133372098304
areal	C4_ucg@0.8	11	0.5	0.080078125	114	0	8	8	8	6.011420321372339
areal	C4_ucg@0.8	12	0.8125	0.0439453125	74	0	3	13	3	2.9983732639432485
areal	C4_ucg@0.8	13	0.5625	0.09375	136	0	7	9	7	6.877657650115307
areal	C4_ucg@0.8	14	0.6875	0.052734375	70	0	5	11	5	3.716967172103301
areal	C4_ucg@0.8	15	0.6875	0.0419921875	80	0	5	11	5	3.1221133512098307
areal	C4_ucg@0.8	16	0.625	0.05859375	100	0	6	10	6	4.130029680412507
areal	C4_ucg@0.8	17	0.5	0.0927734375	114	0	8	8	8	6.13944896922779
areal	C4_ucg@0.8	18	0.5625	0.0771484375	136	0	7	9	7	5.229585094643591
areal	C4_ucg@0.8	19	0.75	0.0546875	108	0	4	12	4	3.889788247025175
areal	C4_ucg@0.8	20	0.6875	0.0703125	94	0	5	11	5	4.88975769944705
areal	C4_ucg@0.8	21	0.6875	0.04296875	78	0	5	11	5	3.5909837678793703
areal	C4_ucg@0.8	22	0.8125	0.029296875	62	0	3	13	3	2.295476640150623
areal	C4_ucg@0.8	23	0.8125	0.033203125	68	0	3	13	3	2.3129038309029584
areal	C4_ucg@0.8	24	0.875	0.0185546875	52	0	2	14	2	1.7818047671506219
areal	C4_ucg@0.8	25	0.625	0.08203125	108	0	6	10	6	5.887680234105757
areal	C4_ucg@0.8	26	0.875	0.0263671875	80	0	2	14	2	1.899329628152956
areal	C4_ucg@0.8	27	0.9375	0.01171875	46	0	1	15	1	0.98997743400955
areal	C4_ucg@0.8	28	0.875	0.021484375	62	0	2	14	2	1.4130320067310815
areal	C4_ucg@0.8	29	0.8125	0.029296875	50	0	3	13	3	1.8271179459218743
areal	C4_ucg@0.8	30	0.75	0.0400390625	64	0	4	12	4	2.816583611490633
areal	C4_ucg@0.8	31	0.5625	0.052734375	64	0	7	9	7	3.381317170671875
areal	C4_ucg@0.8	32	0.75	0.0478515625	76	0	4	12	4	3.4024671387217165
areal	C4_ucg@0.8	33	0.625	0.0625	80	0	6	10	6	4.23012730866251
areal	C4_ucg@0.8	34	0.6875	0.0390625	68	0	5	11	5	2.6442743150095502
areal	C4_ucg@0.8	35	0.8125	0.025390625	70	0	3	13	3	1.7270203176718733
areal	C4_ucg@0.8	36	0.75	0.0400390625	68	0	4	12	4	3.1948367278817074
areal	C4_ucg@0.8	37	0.6875	0.056640625	124	0	5	11	5	4.195317986744372
areal	C4_ucg@0.8	38	0.8125	0.033203125	90	0	3	13	3	2.403009422740632
areal	C4_ucg@0.8	39	0.75	0.044921875	94	0	4	12	4	3.7712399271412558
areal	C2_zt@0.9	0	0.6875	0.0546875	128	0	5	11	5	4.165305702471433
areal	C2_zt@0.9	1	0.5	0.0908203125	128	0	8	8	8	6.745479290112364
areal	C2_zt@0.9	2	0.6875	0.04296875	128	0	5	11	5	3.617751686358152
areal	C2_zt@0.9	3	0.6875	0.0595703125	128	0	5	11	5	4.4087865040537695
areal	C2_zt@0.9	4	0.5	0.068359375	128	0	8	8	8	5.830405537709105
areal	C2_zt@0.9	5	0.75	0.04296875	128	0	4	12	4	3.265433884299558
areal	C2_zt@0.9	6	0.6875	0.0498046875	128	0	5	11	5	3.9218249008890966
areal	C2_zt@0.9	7	0.875	0.013671875	128	0	2	14	2	1.312782161179074
areal	C2_zt@0.9	8	0.625	0.0703125	128	0	6	10	6	5.157493194471433
areal	C2_zt@0.9	9	0.6875	0.0625	128	0	5	11	5	4.485240547442136
areal	C2_zt@0.9	10	0.6875	0.0419921875	128	0	5	11	5	3.6018900559183935
areal	C2_zt@0.9	11	0.5	0.080078125	128	0	8	8	8	6.377959553822386
areal	C2_zt@0.9	12	0.8125	0.0439453125	128	0	3	13	3	2.928977712680722
areal	C2_zt@0.9	13	0.5625	0.09375	128	0	7	9	7	6.60491902875659
areal	C2_zt@0.9	14	0.6875	0.052734375	128	0	5	11	5	4.104713289522825
areal	C2_zt@0.9	15	0.6875	0.0419921875	128	0	5	11	5	3.6018900559183935
areal	C2_zt@0.9	16	0.625	0.05859375	128	0	6	10	6	4.745242675672605
areal	C2_zt@0.9	17	0.5	0.0927734375	128	0	8	8	8	6.806071703060972
areal	C2_zt@0.9	18	0.5625	0.0771484375	128	0	7	9	7	5.813884211060972
areal	C2_zt@0.9	19	0.75	0.0546875	128	0	4	12	4	3.7841187483437473
areal	C2_zt@0.9	20	0.6875	0.0703125	128	0	5	11	5	4.7763062403437475
areal	C2_zt@0.9	21	0.6875	0.04296875	128	0	5	11	5	3.617751686358152
areal	C2_zt@0.9	22	0.8125	0.029296875	128	0	3	13	3	2.304969653179074
areal	C2_zt@0.9	23	0.8125	0.033203125	128	0	3	13	3	2.5325888243216523
areal	C2_zt@0.9	24	0.875	0.0185546875	128	0	2	14	2	1.5562629627614104
areal	C2_zt@0.9	25	0.625	0.08203125	128	0	6	10	6	5.7050472105847145
areal	C2_zt@0.9	26	0.875	0.0263671875	128	0	2	14	2	1.8761978077321135
areal	C2_zt@0.9	27	0.9375	0.01171875	256	1	1	15	1	0.9899776440095424
areal	C2_zt@0.9	28	0.875	0.021484375	128	0	2	14	2	1.632717006149777
areal	C2_zt@0.9	29	0.8125	0.029296875	128	0	3	13	3	2.304969653179074
areal	C2_zt@0.9	30	0.75	0.0400390625	128	0	4	12	4	3.188979840911191
areal	C2_zt@0.9	31	0.5625	0.052734375	128	0	7	9	7	4.838218045709104
areal	C2_zt@0.9	32	0.75	0.0478515625	128	0	4	12	4	3.5089146858818943
areal	C2_zt@0.9	33	0.625	0.0625	128	0	6	10	6	4.83755834950073
areal	C2_zt@0.9	34	0.6875	0.0390625	128	0	5	11	5	3.525436012530027
areal	C2_zt@0.9	35	0.8125	0.025390625	128	0	3	13	3	2.212653979350949
areal	C2_zt@0.9	36	0.75	0.0400390625	128	0	4	12	4	3.188979840911191
areal	C2_zt@0.9	37	0.6875	0.056640625	128	0	5	11	5	4.19702896335095
areal	C2_zt@0.9	38	0.8125	0.033203125	128	0	3	13	3	2.5325888243216523
areal	C2_zt@0.9	39	0.75	0.044921875	128	0	4	12	4	3.4324606424935276
areal	C3_ucc@0.9	0	0.6875	0.0546875	78	0	5	11	5	3.8160413554717163
areal	C3_ucc@0.9	1	0.5	0.0908203125	92	0	8	8	8	6.040374771859376
areal	C3_ucc@0.9	2	0.6875	0.04296875	82	0	5	11	5	2.654266407421874
areal	C3_ucc@0.9	3	0.6875	0.0595703125	114	0	5	11	5	4.680592107284663
areal	C3_ucc@0.9	4	0.5	0.068359375	84	0	8	8	8	4.939750909160175
areal	C3_ucc@0.9	5	0.75	0.04296875	120	0	4	12	4	2.826064009462163
areal	C3_ucc@0.9	6	0.6875	0.0498046875	92	0	5	11	5	3.7079968784409134
areal	C3_ucc@0.9	7	0.875	0.013671875	90	0	2	14	2	1.2955072017287454
areal	C3_ucc@0.9	8	0.625	0.0703125	110	0	6	10	6	5.194263966284663
areal	C3_ucc@0.9	9	0.6875	0.0625	90	0	5	11	5	4.401924882702799
areal	C3_ucc@0.9	10	0.6875	0.0419921875	66	0	5	11	5	3.1221133372098304
areal	C3_ucc@0.9	11	0.5	0.080078125	114	0	8	8	8	6.011420321372339
areal	C3_ucc@0.9	12	0.8125	0.0439453125	74	0	3	13	3	2.9983732639432485
areal	C3_ucc@0.9	13	0.5625	0.09375	136	0	7	9	7	6.877657650115307
areal	C3_ucc@0.9	14	0.6875	0.052734375	70	0	5	11	5	3.716967172103301
areal	C3_ucc@0.9	15	0.6875	0.0419921875	80	0	5	11	5	3.1221133512098307
areal	C3_ucc@0.9	16	0.625	0.05859375	100	0	6	10	6	4.130029680412507
areal	C3_ucc@0.9	17	0.5	0.0927734375	114	0	8	8	8	6.13944896922779
areal	C3_ucc@0.9	18	0.5625	0.0771484375	136	0	7	9	7	5.229585094643591
areal	C3_ucc@0.9	19	0.75	0.0546875	108	0	4	12	4	3.889788247025175
areal	C3_ucc@0.9	20	0.6875	0.0703125	94	0	5	11	5	4.88975769944705
areal	C3_ucc@0.9	21	0.6875	0.04296875	78	0	5	11	5	3.5909837678793703
areal	C3_ucc@0.9	22	0.8125	0.029296875	62	0	3	13	3	2.295476640150623
areal	C3_ucc@0.9	23	0.8125	0.033203125	68	0	3	13	3	2.3129038309029584
areal	C3_ucc@0.9	24	0.875	0.0185546875	52	0	2	14	2	1.7818047671506219
areal	C3_ucc@0.9	25	0.625	0.08203125	108	0	6	10	6	5.887680234105757
areal	C3_ucc@0.9	26	0.875	0.0263671875	80	0	2	14	2	1.899329628152956
areal	C3_ucc@0.9	27	0.9375	0.01171875	76	1	1	15	1	0.9899774640095491
areal	C3_ucc@0.9	28	0.875	0.021484375	62	0	2	14	2	1.4130320067310815
areal	C3_ucc@0.9	29	0.8125	0.029296875	50	0	3	13	3	1.8271179459218743
areal	C3_ucc@0.9	30	0.75	0.0400390625	64	0	4	12	4	2.816583611490633
areal	C3_ucc@0.9	31	0.5625	0.052734375	64	0	7	9	7	3.381317170671875
areal	C3_ucc@0.9	32	0.75	0.0478515625	76	0	4	12	4	3.4024671387217165
areal	C3_ucc@0.9	33	0.625	0.0625	80	0	6	10	6	4.23012730866251
areal	C3_ucc@0.9	34	0.6875	0.0390625	68	0	5	11	5	2.6442743150095502
areal	C3_ucc@0.9	35	0.8125	0.025390625	70	0	3	13	3	1.7270203176718733
areal	C3_ucc@0.9	36	0.75	0.0400390625	68	0	4	12	4	3.1948367278817074
areal	C3_ucc@0.9	37	0.6875	0.056640625	124	0	5	11	5	4.195317986744372
